filing_date,cik,company_name,form_type,filing_date,accession,ticker
2015-04-15,1961,WORLDS INC,10-K,2015-04-15,0001264931-15-000165,wddd
2015-05-22,20629,CSS INDUSTRIES INC,10-K,2015-05-22,0000020629-15-000028,
2015-04-30,22252,COMARCO INC,10-K,2015-04-30,0001437749-15-008491,
2015-04-01,225211,"One Horizon Group, Inc.",10-K,2015-04-01,0001354488-15-001534,tghi
2015-06-08,23082,COMPUTER SCIENCES CORP,10-K,2015-06-08,0000023082-15-000023,
2015-04-06,24090,CITIZENS INC,10-K,2015-04-06,0000024090-15-000018,cia
2015-04-03,24104,CONTINENTAL MATERIALS CORP,10-K,2015-04-03,0001104659-15-025740,
2015-06-12,25895,CROWN CRAFTS INC,10-K,2015-06-12,0001437749-15-012189,crws
2015-04-15,277905,"American Retail Group, Inc.",10-K,2015-04-15,0001213900-15-002716,
2015-04-28,278130,PIER 1 IMPORTS INC/DE,10-K,2015-04-28,0001193125-15-153179,
2015-04-09,278165,"Quest Solution, Inc.",10-K,2015-04-09,0001493152-15-001313,omqs
2015-06-10,278166,CAVCO INDUSTRIES INC,10-K,2015-06-10,0000278166-15-000026,cvco
2015-05-15,29504,OMEGA COMMERCIAL FINANCE CORP,10-K,2015-05-15,0001515971-15-000166,
2015-04-15,29834,Escalera Resources Co.,10-K,2015-04-15,0001558370-15-000486,
2015-04-10,30305,DUCOMMUN INC /DE/,10-K,2015-04-10,0001628280-15-002233,dco
2015-05-22,313143,HAEMONETICS CORP,10-K,2015-05-22,0000313143-15-000033,hae
2015-04-14,314197,GO EZ Corp,10-K,2015-04-14,0001477932-15-002393,
2015-05-28,315449,UQM TECHNOLOGIES INC,10-K,2015-05-28,0000315449-15-000027,
2015-05-28,31667,EDUCATIONAL DEVELOPMENT CORP,10-K,2015-05-28,0001185185-15-001485,educ
2015-06-15,317788,"Digital Turbine, Inc.",10-K,2015-06-15,0001564590-15-005080,apps
2015-04-15,319016,"Fuse Medical, Inc.",10-K,2015-04-15,0001477932-15-002524,fzmd
2015-04-15,319671,GLOBAL GOLD CORP,10-K,2015-04-15,0001437749-15-007420,
2015-05-08,33002,"ENNIS, INC.",10-K,2015-05-08,0001193125-15-178878,ebf
2015-06-19,33769,BOB EVANS FARMS INC,10-K,2015-06-19,0000033769-15-000030,
2015-04-08,34115,CLAIRES STORES INC,10-K,2015-04-08,0001193125-15-122421,cle
2015-06-18,350868,"ITERIS, INC.",10-K,2015-06-18,0001047469-15-005534,iti
2015-06-08,353184,AIR T INC,10-K,2015-06-08,0001437749-15-011923,airtw
2015-05-08,356028,"CA, INC.",10-K,2015-05-08,0000356028-15-000076,ca
2015-04-15,356870,"ZONZIA MEDIA, INC.",10-K,2015-04-15,0001019687-15-001477,
2015-06-11,39092,FRIEDMAN INDUSTRIES INC,10-K,2015-06-11,0001193125-15-220552,frd
2015-05-22,40730,Motors Liquidation Co,10-K,2015-05-22,0001193125-15-198682,
2015-04-15,4187,INDUSTRIAL SERVICES OF AMERICA INC,10-K,2015-04-15,0001628280-15-002303,
2015-05-27,4457,AMERCO /NV/,10-K,2015-05-27,0000004457-15-000019,uhal
2015-05-28,46250,HAWKINS INC,10-K,2015-05-28,0000046250-15-000011,hwkn
2015-05-15,5133,AMERICAN GREETINGS CORP,10-K,2015-05-15,0001193125-15-190304,
2015-06-26,56679,KORN FERRY INTERNATIONAL,10-K,2015-06-26,0001193125-15-237143,kfy
2015-06-16,57131,LA-Z-BOY INC,10-K,2015-06-16,0001047469-15-005489,lzb
2015-06-05,5768,"AMERICAN SCIENCE & ENGINEERING, INC.",10-K,2015-06-05,0001104659-15-043695,
2015-04-15,59860,GOLDRICH MINING CO,10-K,2015-04-15,0001052918-15-000143,grmc
2015-04-15,65172,MESABI TRUST,10-K,2015-04-15,0001104659-15-027671,msb
2015-06-25,65270,METHODE ELECTRONICS INC,10-K,2015-06-25,0000065270-15-000016,mei
2015-06-26,66418,MEXCO ENERGY CORP,10-K,2015-06-26,0001398344-15-004031,mxc
2015-04-15,6732,"NAC GLOBAL TECHNOLOGIES, INC.",10-K,2015-04-15,0001213900-15-002749,
2015-05-29,67347,MODINE MANUFACTURING CO,10-K,2015-05-29,0001140361-15-022274,mod
2015-04-29,6845,"APOGEE ENTERPRISES, INC.",10-K,2015-04-29,0000006845-15-000011,apog
2015-04-01,6885,STAGE STORES INC,10-K,2015-04-01,0000006885-15-000080,
2015-06-12,69733,NATHANS FAMOUS INC,10-K,2015-06-12,0001437749-15-012185,nath
2015-05-19,703361,INTEGRATED DEVICE TECHNOLOGY INC,10-K,2015-05-19,0001628280-15-004322,
2015-05-22,704051,"LEGG MASON, INC.",10-K,2015-05-22,0000704051-15-000045,lmicl
2015-04-15,704366,"Elite Data Services, Inc.",10-K,2015-04-15,0001477932-15-002457,wodi
2015-05-08,704440,REPRO MED SYSTEMS INC,10-K,2015-05-08,0001161697-15-000213,krmd
2015-05-26,708818,"QUALITY SYSTEMS, INC",10-K,2015-05-26,0000708818-15-000004,nxgn
2015-06-12,709283,QUANTUM CORP /DE/,10-K,2015-06-12,0001628280-15-004907,qmco
2015-05-22,711065,APPLIED MICRO CIRCUITS CORP,10-K,2015-05-22,0001628280-15-004482,
2015-05-21,712515,ELECTRONIC ARTS INC.,10-K,2015-05-21,0000712515-15-000033,ea
2015-04-09,714256,"WOUND MANAGEMENT TECHNOLOGIES, INC.",10-K,2015-04-09,0001354488-15-001647,smti
2015-06-02,716314,GRAHAM CORP,10-K,2015-06-02,0001193125-15-209819,ghm
2015-04-14,716778,SPO Global Inc,10-K,2015-04-14,0001558891-15-000060,
2015-06-09,719274,GIGA TRONICS INC,10-K,2015-06-09,0001437749-15-012040,giga
2015-04-13,719494,"Inrad Optics, Inc.",10-K,2015-04-13,0001144204-15-022524,inrd
2015-05-29,719866,ARCTIC CAT INC,10-K,2015-05-29,0001193125-15-206385,
2015-04-02,719955,WILLIAMS SONOMA INC,10-K,2015-04-02,0001193125-15-118009,wsm
2015-04-15,72170,INERGETICS INC,10-K,2015-04-15,0001144204-15-022924,
2015-04-15,723269,IRONSTONE GROUP INC,10-K,2015-04-15,0001437749-15-007439,irns
2015-06-11,723533,Allied Ventures Holdings Corp.,10-K,2015-06-11,0001213900-15-004390,lwlw
2015-05-01,723733,"MULTI SOLUTIONS II, INC",10-K,2015-05-01,0000723733-15-000002,muss
2015-06-03,724004,MESA LABORATORIES INC /CO,10-K,2015-06-03,0001437749-15-011723,mlab
2015-05-29,724445,BURZYNSKI RESEARCH INSTITUTE INC,10-K,2015-05-29,0001104659-15-042084,bzyr
2015-04-16,724571,FREDS INC,10-K,2015-04-16,0001144204-15-023306,
2015-05-14,724742,Trinity Place Holdings Inc.,10-K,2015-05-14,0001144204-15-030848,tphs
2015-05-06,724910,NVE CORP /NEW/,10-K,2015-05-06,0000724910-15-000010,nvec
2015-06-25,726435,"APOLLO SOLAR ENERGY, INC.",10-K,2015-06-25,0001096906-15-000683,
2015-06-29,726514,ELECTRO SCIENTIFIC INDUSTRIES INC,10-K,2015-06-29,0000726514-15-000063,
2015-06-26,726958,CASEYS GENERAL STORES INC,10-K,2015-06-26,0000726958-15-000075,casy
2015-04-15,727346,"GLOBAL HEALTHCARE REIT, INC.",10-K,2015-04-15,0001376474-15-000092,gbcs
2015-04-21,730255,CalAmp Corp.,10-K,2015-04-21,0001206774-15-001341,camp
2015-06-30,730669,FCCC INC,10-K,2015-06-30,0001477932-15-004170,fcic
2015-05-27,733269,ACXIOM CORP,10-K,2015-05-27,0000733269-15-000018,ramp
2015-05-20,73887,Bristow Group Inc,10-K,2015-05-20,0000073887-15-000007,
2015-05-13,743988,XILINX INC,10-K,2015-05-13,0000743988-15-000022,xlnx
2015-04-01,744825,AMERICAN SHARED HOSPITAL SERVICES,10-K,2015-04-01,0001144204-15-020527,ams
2015-04-24,751365,VIRCO MFG CORPORATION,10-K,2015-04-24,0001628280-15-002923,virc
2015-06-18,752634,EARTH SEARCH SCIENCES INC,10-K,2015-06-18,0001214782-15-000034,
2015-06-05,753568,EXAR CORP,10-K,2015-06-05,0001437749-15-011856,
2015-05-08,75439,"Medite Cancer Diagnostics, Inc.",10-K,2015-05-08,0001144204-15-028884,mdit
2015-05-29,758743,VIDEO DISPLAY CORP,10-K,2015-05-29,0001193125-15-206591,vide
2015-05-15,76267,PARK ELECTROCHEMICAL CORP,10-K,2015-05-15,0001437749-15-010336,pke
2015-06-11,764630,UNITED STATES BASKETBALL LEAGUE INC,10-K,2015-06-11,0001144204-15-036625,usbl
2015-06-05,764839,"PureSafe Water Systems, Inc.",10-K,2015-06-05,0001078782-15-000935,
2015-05-01,766404,"MULTI SOFT II, INC",10-K,2015-05-01,0000766404-15-000002,
2015-04-15,768216,"Logicquest Technology, Inc.",10-K,2015-04-15,0001553350-15-000352,logq
2015-05-22,772320,Taxus Cardium Pharmaceuticals Group Inc.,10-K,2015-05-22,0001193125-15-198325,crxm
2015-04-30,772370,NEW COLOMBIA RESOURCES INC,10-K,2015-04-30,0001078782-15-000651,
2015-05-27,772406,CIRRUS LOGIC INC,10-K,2015-05-27,0001193125-15-201883,crus
2015-06-26,773318,VERITEC INC,10-K,2015-06-26,0001607062-15-000289,vrtc
2015-04-16,77449,PEP BOYS MANNY MOE & JACK,10-K,2015-04-16,0001047469-15-003559,
2015-04-15,774937,"Energie Holdings, Inc.",10-K,2015-04-15,0000721748-15-000257,eled
2015-04-15,779956,FASTFUNDS FINANCIAL CORP,10-K,2015-04-15,0001554795-15-000158,
2015-04-01,78239,PVH CORP. /DE/,10-K,2015-04-01,0000078239-15-000008,pvh
2015-05-07,783005,EMMIS COMMUNICATIONS CORP,10-K,2015-05-07,0000783005-15-000023,emms
2015-04-15,78311,"SWORDFISH FINANCIAL, INC.",10-K,2015-04-15,0001091818-15-000064,
2015-04-30,783284,INTEGRATED FREIGHT Corp,10-K,2015-04-30,0001079973-15-000334,
2015-05-01,786110,GYMBOREE CORP,10-K,2015-05-01,0001193125-15-163559,
2015-06-05,78749,AGILYSYS INC,10-K,2015-06-05,0000078749-15-000020,agys
2015-05-12,788340,"AMFIL TECHNOLOGIES, INC.",10-K,2015-05-12,0001157523-15-001762,
2015-04-15,790715,SIGMA DESIGNS INC,10-K,2015-04-15,0001437749-15-007429,
2015-04-15,792935,GREENESTONE HEALTHCARE CORP,10-K,2015-04-15,0000721748-15-000264,grst
2015-04-01,794367,"Macy's, Inc.",10-K,2015-04-01,0000794367-15-000073,m
2015-06-30,794619,AMERICAN WOODMARK CORP,10-K,2015-06-30,0000794619-15-000137,amwd
2015-04-16,795212,TRANS WORLD ENTERTAINMENT CORP,10-K,2015-04-16,0000930413-15-001785,kspn
2015-06-29,796124,ELDORADO ARTESIAN SPRINGS INC,10-K,2015-06-29,0001354488-15-003178,
2015-05-29,796764,"PREMIER EXHIBITIONS, INC.",10-K,2015-05-29,0001171843-15-003191,
2015-05-26,797721,VIASAT INC,10-K,2015-05-26,0001193125-15-199042,vsat
2015-05-18,798081,LAKELAND INDUSTRIES INC,10-K,2015-05-18,0001144204-15-032060,lake
2015-06-29,798359,INVESTORS REAL ESTATE TRUST,10-K,2015-06-29,0001140361-15-025776,csr-pc
2015-04-15,798371,GARB OIL & POWER CORP,10-K,2015-04-15,0001493152-15-001438,
2015-04-17,799288,"LANDS' END, INC.",10-K,2015-04-17,0000799288-15-000017,le
2015-05-28,79958,PRECISION CASTPARTS CORP,10-K,2015-05-28,0000079958-15-000035,
2015-06-12,799850,AMERICAS CARMART INC,10-K,2015-06-12,0001171843-15-003406,crmt
2015-05-29,800458,RENTRAK CORP,10-K,2015-05-29,0000800458-15-000015,
2015-04-15,802257,"Trunity Holdings, Inc.",10-K,2015-04-15,0001575705-15-000032,miti
2015-05-27,804212,AIRGAS INC,10-K,2015-05-27,0000804212-15-000014,
2015-04-15,805729,CHINA FORESTRY INC,10-K,2015-04-15,0001549727-15-000033,chyl
2015-05-27,806172,SONO TEK CORP,10-K,2015-05-27,0001171520-15-000345,sotk
2015-05-14,807707,VOXX International Corp,10-K,2015-05-14,0000807707-15-000006,voxx
2015-04-15,808047,QKL Stores Inc.,10-K,2015-04-15,0001144204-15-022836,
2015-04-14,812152,RIDGEFIELD ACQUISITION CORP,10-K,2015-04-14,0001144204-15-022716,rdga
2015-05-01,812906,HANCOCK FABRICS INC,10-K,2015-05-01,0001437749-15-008636,
2015-04-15,813389,AMERICAN HOME ALLIANCE CORP,10-K,2015-04-15,0001086380-15-000003,
2015-04-08,8146,ASTRO MED INC /NEW/,10-K,2015-04-08,0001193125-15-122389,alot
2015-05-27,815065,STERIS CORP,10-K,2015-05-27,0000815065-15-000004,
2015-05-28,815094,ABIOMED INC,10-K,2015-05-28,0001193125-15-204302,abmd
2015-06-12,819220,MULTI COLOR Corp,10-K,2015-06-12,0001193125-15-221427,labl
2015-04-13,820600,"Omagine, Inc.",10-K,2015-04-13,0001013762-15-000339,
2015-04-15,820608,QUANTRX BIOMEDICAL CORP,10-K,2015-04-15,0001415889-15-001361,qtxb
2015-06-18,820738,TigerLogic CORP,10-K,2015-06-18,0001104659-15-046189,
2015-04-15,820901,ARETE INDUSTRIES INC,10-K,2015-04-15,0001193125-15-131303,
2015-05-14,822997,INTERNATIONAL PACKAGING & LOGISTICS GROUP INC.,10-K,2015-05-14,0001019687-15-001945,ybao
2015-04-10,824416,QUEST PATENT RESEARCH CORP,10-K,2015-04-10,0001213900-15-002605,qprc
2015-04-30,82473,INNSUITES HOSPITALITY TRUST,10-K,2015-04-30,0001437749-15-008493,iht
2015-05-27,827054,MICROCHIP TECHNOLOGY INC,10-K,2015-05-27,0000827054-15-000103,mchp
2015-04-15,828878,"GREAT CHINA INTERNATIONAL HOLDINGS, INC.",10-K,2015-04-15,0001038838-15-000046,
2015-05-08,830483,"Oakridge Global Energy Solutions, Inc.",10-K,2015-05-08,0001010412-15-000062,
2015-04-10,831355,LKA GOLD Inc /DE/,10-K,2015-04-10,0000939798-15-000015,lkai
2015-06-02,834071,TOYOTA MOTOR CREDIT CORP,10-K,2015-06-02,0001564590-15-004807,
2015-04-15,838796,"Kiwibox.Com, Inc.",10-K,2015-04-15,0001607062-15-000182,
2015-06-29,839441,IMAGENETIX INC /NV/,10-K,2015-06-29,0001615774-15-001645,
2015-04-23,84129,RITE AID CORP,10-K,2015-04-23,0001047469-15-003838,rad
2015-04-15,841360,"Insulcrete, Inc.",10-K,2015-04-15,0001086380-15-000004,
2015-04-02,842013,"Medefile International, Inc.",10-K,2015-04-02,0001013762-15-000309,cglo
2015-06-26,842314,AMERICAN TAX CREDIT PROPERTIES II L P,10-K,2015-06-26,0001096906-15-000688,
2015-04-16,844161,CHEROKEE INC,10-K,2015-04-16,0001047469-15-003600,
2015-04-15,845091,TRANSAMERICA ADVISORS LIFE INSURANCE Co,10-K,2015-04-15,0001193125-15-131238,
2015-04-15,845385,PRINCETON CAPITAL CORP,10-K,2015-04-15,0001213900-15-002764,piac
2015-04-15,847015,"MEDICAN ENTERPRISES, INC.",10-K,2015-04-15,0001445866-15-000448,
2015-05-22,849399,SYMANTEC CORP,10-K,2015-05-22,0000849399-15-000007,nlok
2015-05-15,849547,BLACK BOX CORP,10-K,2015-05-15,0000849547-15-000012,bbox
2015-06-25,853566,BOSTON CAPITAL TAX CREDIT FUND II LTD PARTNERSHIP,10-K,2015-06-25,0001144204-15-038984,
2015-04-01,855683,MILESTONE SCIENTIFIC INC.,10-K,2015-04-01,0001564590-15-002296,mlss
2015-04-02,855787,ALPHA ENERGY INC,10-K,2015-04-02,0001078782-15-000515,aphe
2015-06-26,856135,AMERICAN TAX CREDIT PROPERTIES III LP,10-K,2015-06-26,0001096906-15-000690,
2015-04-07,856984,AMERICAN BIOGENETIC SCIENCES INC,10-K,2015-04-07,0001295345-15-000084,usaq
2015-05-20,859163,AVX Corp,10-K,2015-05-20,0000859163-15-000024,
2015-04-13,859917,"RAPID FIRE MARKETING, INC.",10-K,2015-04-13,0001493152-15-001376,
2015-06-17,863015,ISLE OF CAPRI CASINOS INC,10-K,2015-06-17,0001047469-15-005507,
2015-04-15,863895,"NaturalNano, Inc.",10-K,2015-04-15,0001144204-15-022896,
2015-06-26,864270,AMERICAN HONDA FINANCE CORP,10-K,2015-06-26,0001564590-15-005265,
2015-06-26,864509,COMMAND SECURITY CORP,10-K,2015-06-26,0001144204-15-039213,moc
2015-06-15,864683,CYBERONICS INC,10-K,2015-06-15,0000864683-15-000037,
2015-06-01,866121,"ORBITAL ATK, INC.",10-K,2015-06-01,0000866121-15-000010,
2015-05-21,866374,FLEXTRONICS INTERNATIONAL LTD.,10-K,2015-05-21,0001047469-15-004931,flex
2015-04-15,867038,SPINDLETOP OIL & GAS CO,10-K,2015-04-15,0000867038-15-000006,spnd
2015-04-15,869187,BALTIA AIR LINES INC,10-K,2015-04-15,0001165195-15-000011,
2015-04-24,87047,SB PARTNERS,10-K,2015-04-24,0001437749-15-007992,
2015-05-11,873860,OCWEN FINANCIAL CORP,10-K,2015-05-11,0000873860-15-000004,ocn
2015-04-09,874792,"Green Technology Solutions, Inc.",10-K,2015-04-09,0001185185-15-000861,
2015-06-11,874866,CORVEL CORP,10-K,2015-06-11,0001193125-15-220604,crvl
2015-05-27,876427,MONRO MUFFLER BRAKE INC,10-K,2015-05-27,0001562762-15-000179,mnro
2015-04-15,878079,BON TON STORES INC,10-K,2015-04-15,0001047469-15-003545,
2015-06-25,879555,BOSTON CAPITAL TAX CREDIT FUND III L P,10-K,2015-06-25,0001144204-15-038989,
2015-04-14,879911,"APPLIED ENERGETICS, INC.",10-K,2015-04-14,0001144204-15-022664,aerg
2015-04-30,880460,"Perfumania Holdings, Inc.",10-K,2015-04-30,0000880460-15-000006,
2015-05-28,880807,AMERICAN SUPERCONDUCTOR CORP /DE/,10-K,2015-05-28,0001564590-15-004664,amsc
2015-06-01,881890,ABAXIS INC,10-K,2015-06-01,0001140361-15-022618,
2015-06-26,882291,AETHLON MEDICAL INC,10-K,2015-06-26,0001019687-15-002535,aemd
2015-04-15,882800,"Pacific Ventures Group, Inc.",10-K,2015-04-15,0001548123-15-000115,pacv
2015-04-09,883943,CHRISTOPHER & BANKS CORP,10-K,2015-04-09,0000883943-15-000020,cbkcq
2015-04-29,884624,ORTHOFIX INTERNATIONAL N V,10-K,2015-04-29,0001564590-15-003012,ofix
2015-04-02,884940,STEIN MART INC,10-K,2015-04-02,0001193125-15-117546,smrtq
2015-04-01,885245,BUCKLE INC,10-K,2015-04-01,0000885245-15-000007,bke
2015-04-15,885475,Eco-Shift Power Corp.,10-K,2015-04-15,0001493152-15-001455,
2015-04-29,886137,FINISH LINE INC /IN/,10-K,2015-04-29,0000886137-15-000023,
2015-04-28,886158,BED BATH & BEYOND INC,10-K,2015-04-28,0001171843-15-002257,bbby
2015-06-25,886328,E DIGITAL CORP,10-K,2015-06-25,0001019687-15-002524,
2015-05-22,887730,KEMET CORP,10-K,2015-05-22,0000887730-15-000030,
2015-04-14,888504,LAYNE CHRISTENSEN CO,10-K,2015-04-14,0001564590-15-002552,
2015-06-09,88948,Seneca Foods Corp,10-K,2015-06-09,0000088948-15-000020,senem
2015-06-26,890491,BARNES & NOBLE INC,10-K,2015-06-26,0001193125-15-237080,
2015-06-24,891024,"PATTERSON COMPANIES, INC.",10-K,2015-06-24,0001193125-15-233555,pdco
2015-04-10,891417,PEN INC.,10-K,2015-04-10,0001493152-15-001364,nmgx
2015-04-17,891919,BOOKS A MILLION INC,10-K,2015-04-17,0000891919-15-000011,
2015-06-19,892997,WNC CALIFORNIA HOUSING TAX CREDITS III LP,10-K,2015-06-19,0001354488-15-003067,
2015-06-25,894237,COGENTIX MEDICAL INC /DE/,10-K,2015-06-25,0001140361-15-025428,
2015-04-22,8947,AZZ INC,10-K,2015-04-22,0000008947-15-000035,azz
2015-04-16,895447,SHOE CARNIVAL INC,10-K,2015-04-16,0001174947-15-000634,scvl
2015-06-15,895464,MAGNA LAB INC,10-K,2015-06-15,0001193805-15-000946,ybgj
2015-04-02,895650,JD International Ltd,10-K,2015-04-02,0001493152-15-001241,
2015-04-15,897078,"Textmunication Holdings, Inc.",10-K,2015-04-15,0001493152-15-001429,koan
2015-06-26,897315,AMERICAN TAX CREDIT TRUST SERIES I,10-K,2015-06-26,0001096906-15-000692,
2015-04-14,900349,"PERRY ELLIS INTERNATIONAL, INC",10-K,2015-04-14,0001193125-15-128975,pery
2015-04-15,904896,N-VIRO INTERNATIONAL CORP,10-K,2015-04-15,0000904896-15-000004,
2015-04-30,906448,Vu1 CORP,10-K,2015-04-30,0001096906-15-000450,
2015-06-29,907045,INDEPENDENCE TAX CREDIT PLUS L P II,10-K,2015-06-29,0001144204-15-039743,
2015-05-01,90721,PERVASIP CORP,10-K,2015-05-01,0001017386-15-000094,
2015-05-12,908598,"ATRM Holdings, Inc.",10-K,2015-05-12,0001493152-15-001872,
2015-06-01,910521,DECKERS OUTDOOR CORP,10-K,2015-06-01,0000910521-15-000018,deck
2015-06-15,911650,"Speed Commerce, Inc.",10-K,2015-06-15,0001437749-15-012323,
2015-04-01,912615,URBAN OUTFITTERS INC,10-K,2015-04-01,0001193125-15-116065,urbn
2015-06-17,913496,WNC HOUSING TAX CREDIT FUND IV L P SERIES 1,10-K,2015-06-17,0001354488-15-003030,
2015-06-17,913497,WNC HOUSING TAX CREDIT FUND IV L P SERIES 2,10-K,2015-06-17,0001354488-15-003033,
2015-06-25,913778,BOSTON CAPITAL TAX CREDIT FUND IV LP,10-K,2015-06-25,0001144204-15-038990,
2015-05-15,914025,PLANTRONICS INC /CA/,10-K,2015-05-15,0000914025-15-000019,plt
2015-04-16,914122,MFRI INC,10-K,2015-04-16,0000914122-15-000008,ppih
2015-06-25,91419,J M SMUCKER Co,10-K,2015-06-25,0001193125-15-235197,sjm
2015-06-22,915779,DAKTRONICS INC /SD/,10-K,2015-06-22,0000915779-15-000039,dakt
2015-05-01,916530,W2007 Grace Acquisition I Inc,10-K,2015-05-01,0001193125-15-165968,
2015-06-12,916530,W2007 Grace Acquisition I Inc,10-K,2015-06-12,0001193125-15-221895,
2015-05-29,91668,SOLITRON DEVICES INC,10-K,2015-05-29,0001213900-15-004214,sodi
2015-04-29,916789,HELEN OF TROY LTD,10-K,2015-04-29,0001558370-15-000587,hele
2015-06-15,918251,MOTORCAR PARTS AMERICA INC,10-K,2015-06-15,0001140361-15-024320,mpaa
2015-05-26,918386,QLOGIC CORP,10-K,2015-05-26,0001193125-15-200239,
2015-04-15,918545,BALTIC INTERNATIONAL USA INC,10-K,2015-04-15,0000918545-15-000002,bisa
2015-05-22,918646,EAGLE MATERIALS INC,10-K,2015-05-22,0001564590-15-004591,exp
2015-06-12,919130,Onstream Media CORP,10-K,2015-06-12,0001513162-15-000338,
2015-05-20,919175,"Sugarmade, Inc.",10-K,2015-05-20,0001520138-15-000247,sgmd
2015-05-11,919721,TRANS ENERGY INC,10-K,2015-05-11,0001193125-15-181724,
2015-04-15,921114,AmpliPhi Biosciences Corp,10-K,2015-04-15,0001144204-15-023071,armp
2015-04-15,922237,ENOVA SYSTEMS INC,10-K,2015-04-15,0001415889-15-001353,
2015-05-29,922475,ITT EDUCATIONAL SERVICES INC,10-K,2015-05-29,0001193125-15-205473,
2015-04-29,9235,BKF CAPITAL GROUP INC,10-K,2015-04-29,0001144204-15-026018,
2015-06-29,923601,SINGING MACHINE CO INC,10-K,2015-06-29,0001144204-15-039740,smdm
2015-04-14,924642,VERITEQ,10-K,2015-04-14,0001437749-15-007308,
2015-06-29,924805,BMB MUNAI INC,10-K,2015-06-29,0001038838-15-000084,frhc
2015-04-08,926423,MITCHAM INDUSTRIES INC,10-K,2015-04-08,0001193125-15-122895,mindp
2015-04-24,926660,AIMCO PROPERTIES L.P.,10-K,2015-04-24,0001628280-15-002921,
2015-06-02,927355,TESSCO TECHNOLOGIES INC,10-K,2015-06-02,0001140361-15-022897,tess
2015-04-01,927417,POLYMER GROUP INC,10-K,2015-04-01,0000927417-15-000017,
2015-05-12,927653,MCKESSON CORP,10-K,2015-05-12,0001628280-15-004098,mck
2015-05-21,929351,LIONS GATE ENTERTAINMENT CORP /CN/,10-K,2015-05-21,0000929351-15-000030,lgf-b
2015-06-19,930775,ENCISION INC,10-K,2015-06-19,0001104659-15-046302,ecia
2015-06-26,931059,"CollabRx, Inc.",10-K,2015-06-26,0001140361-15-025494,rnvaw
2015-04-10,931799,"GlyEco, Inc.",10-K,2015-04-10,0001185185-15-000877,glye
2015-04-15,93205,"LIVING 3D HOLDINGS, INC.",10-K,2015-04-15,0001445866-15-000440,ltdh
2015-04-16,934445,USmart Mobile Device Inc.,10-K,2015-04-16,0001144204-15-023133,
2015-04-15,934796,NETWORK CN INC,10-K,2015-04-15,0001214659-15-003070,nwcn
2015-06-08,939930,"ALLIANCE ONE INTERNATIONAL, INC.",10-K,2015-06-08,0000939930-15-000032,pyyx
2015-06-29,940329,INDEPENDENCE TAX CREDIT PLUS LP IV,10-K,2015-06-29,0001144204-15-039686,
2015-06-15,942650,TN-K ENERGY GROUP INC.,10-K,2015-06-15,0001437749-15-012255,
2015-05-14,943535,"WORLD HEALTH ENERGY HOLDINGS, INC.",10-K,2015-05-14,0001493152-15-001941,when
2015-06-17,943906,WNC HOUSING TAX CREDIT FUND V LP SERIES 4,10-K,2015-06-17,0001354488-15-003035,
2015-06-29,944792,UNITED BANCSHARES INC /PA,10-K,2015-06-29,0001445866-15-000752,
2015-04-13,945617,"American Cannabis Company, Inc.",10-K,2015-04-13,0000721748-15-000244,ammj
2015-06-11,945699,IXYS CORP /DE/,10-K,2015-06-11,0001193125-15-220431,
2015-05-22,946581,TAKE TWO INTERACTIVE SOFTWARE INC,10-K,2015-05-22,0001047469-15-004959,ttwo
2015-04-01,946822,"Aly Energy Services, Inc.",10-K,2015-04-01,0001477932-15-002184,alye
2015-04-15,949721,"Meridian Waste Solutions, Inc.",10-K,2015-04-15,0001354488-15-001767,
2015-06-04,949982,AMERICAN COMMERCE SOLUTIONS Inc,10-K,2015-06-04,0001477932-15-003710,
2015-04-28,95521,SUPERVALU INC,10-K,2015-04-28,0000095521-15-000041,
2015-06-25,96885,TEL INSTRUMENT ELECTRONICS CORP,10-K,2015-06-25,0001185185-15-001692,tikk
2015-05-28,98222,TIDEWATER INC,10-K,2015-05-28,0001193125-15-204166,tdgmw
2015-04-02,99106,TRANS LUX Corp,10-K,2015-04-02,0001513162-15-000177,tnlx
2015-06-25,99302,TRANSCAT INC,10-K,2015-06-25,0001206774-15-002052,trns
2015-05-29,99359,BREEZE-EASTERN CORP,10-K,2015-05-29,0001564590-15-004724,
2015-09-04,1000955,"Southcorp Capital, Inc.",10-K,2015-09-04,0001477932-15-005738,
2015-08-20,1001250,ESTEE LAUDER COMPANIES INC,10-K,2015-08-20,0001104659-15-061122,el
2015-09-01,1001426,PERICOM SEMICONDUCTOR CORP,10-K,2015-09-01,0001145443-15-001066,
2015-09-22,1001907,ASTROTECH Corp,10-K,2015-09-22,0001001907-15-000017,astc
2015-07-29,1002638,OPEN TEXT CORP,10-K,2015-07-29,0001002638-15-000026,otex
2015-09-14,100378,TWIN DISC INC,10-K,2015-09-14,0000100378-15-000065,twin
2015-07-31,1005286,LANDEC CORP \CA\,10-K,2015-07-31,0001437749-15-014383,lndc
2015-09-11,1006655,EVOLUTION PETROLEUM CORP,10-K,2015-09-11,0001006655-15-000038,epm
2015-09-23,1006830,CONSUMERS BANCORP INC /OH/,10-K,2015-09-23,0001144204-15-056072,cbkm
2015-09-03,100726,UNIFI INC,10-K,2015-09-03,0001437749-15-016818,ufi
2015-09-14,1010470,PROVIDENT FINANCIAL HOLDINGS INC,10-K,2015-09-14,0000939057-15-000436,prov
