filing_date,cik,company_name,form_type,filing_date,accession,ticker
2016-04-14,1139614,WORDLOGIC CORP,10-K,2016-04-14,0001517126-16-000315,
2016-04-07,1140414,"Legend Oil & Gas, Ltd.",10-K,2016-04-07,0001387131-16-004912,
2016-05-20,1142790,"TAURIGA SCIENCES, INC.",10-K,2016-05-20,0001493152-16-010145,taug
2016-04-01,1142801,AMANASU ENVIRONMENT CORP,10-K,2016-04-01,0001354488-16-006857,amsu
2016-04-14,1143238,Triton Emission Solutions Inc.,10-K,2016-04-14,0001393905-16-000851,dsox
2016-06-07,1156445,WNC HOUSING TAX CREDIT FUND VI LP SERIES 9,10-K,2016-06-07,0001354488-16-007751,
2016-05-24,1156784,"CoroWare, Inc,",10-K,2016-05-24,0001214659-16-011727,
2016-06-07,1156815,WNC HOUSING TAX CREDIT FUND VI LP SERIES 10,10-K,2016-06-07,0001354488-16-007755,
2016-04-14,1157516,ATLAS AMERICA PUBLIC #10 LTD.,10-K,2016-04-14,0001564590-16-016229,
2016-04-14,1158387,VISCOUNT SYSTEMS INC,10-K,2016-04-14,0001493152-16-008939,
2016-04-14,1159275,KIWA BIO-TECH PRODUCTS GROUP CORP,10-K,2016-04-14,0001493152-16-008900,kwbt
2016-04-14,1161582,"GROWLIFE, INC.",10-K,2016-04-14,0001354488-16-007001,phot
2016-04-14,1162896,"Wizard World, Inc.",10-K,2016-04-14,0001493152-16-008938,wizd
2016-05-27,1164256,"Daybreak Oil & Gas, Inc.",10-K,2016-05-27,0001515971-16-000523,dbrm
2016-06-29,1164888,KYTO BIOPHARMA INC,10-K,2016-06-29,0001654954-16-000575,kbph
2016-04-13,1164964,Global Future City Holding Inc.,10-K,2016-04-13,0001019687-16-005849,
2016-04-18,1165639,EARTH LIFE SCIENCES INC,10-K,2016-04-18,0001078782-16-002660,clts
2016-04-14,1166338,IRELAND INC.,10-K,2016-04-14,0001062993-16-008994,
2016-04-14,1168081,Desert Hawk Gold Corp.,10-K,2016-04-14,0001213900-16-012501,
2016-05-20,1168213,AEROPOSTALE INC,10-K,2016-05-20,0001168213-16-000111,
2016-05-06,1169561,COMMVAULT SYSTEMS INC,10-K,2016-05-06,0001169561-16-000029,cvlt
2016-04-22,1170010,CARMAX INC,10-K,2016-04-22,0001170010-16-000117,kmx
2016-04-14,1171008,ADAMANT DRI PROCESSING & MINERALS GROUP,10-K,2016-04-14,0001193805-16-003065,admg
2016-06-14,1171838,"Sundance Strategies, Inc.",10-K,2016-06-14,0001580957-16-000709,sund
2016-05-17,1172178,LIBERTY STAR URANIUM & METALS CORP.,10-K,2016-05-17,0001213900-16-013553,lbsr
2016-04-01,1172318,Asia Interactive Media Inc.,10-K,2016-04-01,0001493152-16-008592,
2016-04-14,1174814,GOLD BILLION GROUP HOLDINGS Ltd,10-K,2016-04-14,0001137050-16-000243,skyl
2016-04-14,1175028,ATLAS AMERICA PUBLIC #11-2002 LTD.,10-K,2016-04-14,0001564590-16-016233,
2016-06-29,1177845,XPLORE TECHNOLOGIES CORP,10-K,2016-06-29,0001185185-16-004898,
2016-04-01,1178377,"Pollex, Inc.",10-K,2016-04-01,0001575872-16-000318,emrn
2016-06-29,1182737,DAKOTA TERRITORY RESOURCE CORP,10-K,2016-06-29,0001078782-16-003042,dtrcd
2016-04-14,1187953,JOLLEY MARKETING INC,10-K,2016-04-14,0001078782-16-002633,celz
2016-04-25,1205181,IMAGING3 INC,10-K,2016-04-25,0001185185-16-004343,gpft
2016-04-14,1206133,"Seaniemac International, Ltd.",10-K,2016-04-14,0001493152-16-008913,
2016-05-27,1207074,VIRTUSA CORP,10-K,2016-05-27,0001047469-16-013504,
2016-04-22,1211211,China Media Group CORP,10-K,2016-04-22,0001642863-16-000020,
2016-04-14,1211351,"New York & Company, Inc.",10-K,2016-04-14,0001047469-16-012218,
2016-04-29,1211524,ALLIED RESOURCES INC,10-K,2016-04-29,0001211524-16-000208,
2016-04-27,1222218,"MOPALS.COM, INC.",10-K,2016-04-27,0001213900-16-012811,
2016-05-18,1230058,KAANAPALI LAND LLC,10-K,2016-05-18,0000892626-16-000472,kanp
2016-06-28,1236424,NISSAN MASTER OWNER TRUST RECEIVABLES,10-K,2016-06-28,0001540639-16-000658,
2016-04-14,1238289,ATLAS AMERICA PUBLIC #12-2003 Limited Partnership,10-K,2016-04-14,0001564590-16-016231,
2016-04-14,1263872,TRANSAKT LTD.,10-K,2016-04-14,0001062993-16-008981,takd
2016-04-14,1265848,Safco Investment Holding Corp.,10-K,2016-04-14,0001213900-16-012532,usvr
2016-06-17,12659,H&R BLOCK INC,10-K,2016-06-17,0001574842-16-000042,hrb
2016-06-23,1267425,BOSTON CAPITAL TAX CREDIT FUND V LP,10-K,2016-06-23,0001144204-16-109437,
2016-04-22,1269127,GREENSHIFT CORP,10-K,2016-04-22,0001096906-16-001559,
2016-04-14,1270200,VIASPACE Inc.,10-K,2016-04-14,0001019687-16-005890,vspc
2016-04-14,1271551,INNER SYSTEMS INC,10-K,2016-04-14,0001144204-16-094301,
2016-04-25,1276591,HANSEN MEDICAL INC,10-K,2016-04-25,0001276591-16-000045,
2016-05-19,1278752,APOLLO INVESTMENT CORP,10-K,2016-05-19,0001278752-16-000032,ainv
2016-05-02,1281845,INNOCAP INC,10-K,2016-05-02,0001078782-16-002719,unql
2016-04-14,1281922,Triangle Petroleum Corp,10-K,2016-04-14,0001558370-16-004642,
2016-04-15,1283810,ATLAS AMERICA SERIES 25-2004 (A) L.P.,10-K,2016-04-15,0001564590-16-016251,
2016-04-13,1284450,"China Carbon Graphite Group, Inc.",10-K,2016-04-13,0001213900-16-012438,chgi
2016-04-14,1285543,StrikeForce Technologies Inc.,10-K,2016-04-14,0001477932-16-009705,sfor
2016-04-14,1285701,"MMRGlobal, Inc.",10-K,2016-04-14,0001136261-16-000436,
2016-04-27,1288195,"Sancon Resources Recovery, Inc.",10-K,2016-04-27,0001019687-16-006007,igsc
2016-05-25,1288195,"Sancon Resources Recovery, Inc.",10-K,2016-05-25,0001019687-16-006460,igsc
2016-06-06,1288195,"Sancon Resources Recovery, Inc.",10-K,2016-06-06,0001019687-16-006573,igsc
2016-06-10,1288195,"Sancon Resources Recovery, Inc.",10-K,2016-06-10,0001019687-16-006640,igsc
2016-05-31,1289308,EnerSys,10-K,2016-05-31,0001289308-16-000060,ens
2016-06-13,1289636,PROFIRE ENERGY INC,10-K,2016-06-13,0001096906-16-001679,pfie
2016-04-01,1290658,"Gotham Capital Holdings, Inc.",10-K,2016-04-01,0001014897-16-000509,itox
2016-06-13,1293593,"Synutra International, Inc.",10-K,2016-06-13,0001571049-16-015941,
2016-04-15,1294208,ATLAS AMERICA SERIES 25-2004 (B) L.P.,10-K,2016-04-15,0001564590-16-016254,
2016-06-16,1294250,"Rand Logistics, Inc.",10-K,2016-06-16,0001294250-16-000007,
2016-04-14,1294476,Atlas America Public #14-2004 L.P.,10-K,2016-04-14,0001564590-16-016222,
2016-05-25,1294924,InvenSense Inc,10-K,2016-05-25,0001193125-16-602397,
2016-05-17,1295947,"Prestige Brands Holdings, Inc.",10-K,2016-05-17,0001295947-16-000051,pbh
2016-04-04,1299969,"Comstock Holding Companies, Inc.",10-K,2016-04-04,0001193125-16-528197,chci
2016-06-23,1300524,AMERICAN INTERNATIONAL HOLDINGS CORP.,10-K,2016-06-23,0001185185-16-004855,amih
2016-04-11,1300938,"ABCO Energy, Inc.",10-K,2016-04-11,0001185185-16-004190,abce
2016-05-18,1301838,Valley High Mining CO,10-K,2016-05-18,0001213900-16-013584,pmpg
2016-06-23,1302215,"HOULIHAN LOKEY, INC.",10-K,2016-06-23,0001302215-16-000050,hli
2016-05-10,1304280,Novelis Inc.,10-K,2016-05-10,0001304280-16-000077,
2016-04-05,1304409,ATHENA SILVER CORP,10-K,2016-04-05,0001376474-16-000648,ahnr
2016-06-13,1304492,"pdvWireless, Inc.",10-K,2016-06-13,0001304492-16-000053,atex
2016-05-02,1306035,YUS INTERNATIONAL GROUP Ltd,10-K,2016-05-02,0001477932-16-010008,yusg
2016-05-16,1307140,"LIFESTYLE MEDICAL NETWORK, INC.",10-K,2016-05-16,0001213900-16-013470,
2016-04-14,1307969,"B Green Innovations, Inc.",10-K,2016-04-14,0001607062-16-000786,
2016-04-14,1308027,Vystar Corp,10-K,2016-04-14,0001387131-16-004992,vyst
2016-06-14,1311538,Castle Brands Inc,10-K,2016-06-14,0001144204-16-108091,
2016-05-19,1311735,FBEC Worldwide Inc.,10-K,2016-05-19,0001019687-16-006394,
2016-06-06,1313024,"Venoco, Inc.",10-K,2016-06-06,0001558370-16-006276,
2016-04-01,1314196,"OLB GROUP, INC.",10-K,2016-04-01,0001213900-16-012172,olb
2016-06-15,1316644,"AeroGrow International, Inc.",10-K,2016-06-15,0001185185-16-004820,
2016-04-14,1317839,Umatrin Holding Ltd,10-K,2016-04-14,0001477932-16-009782,umhl
2016-06-30,1317880,"Plandai Biotechnology, Inc.",10-K,2016-06-30,0001262463-16-000987,
2016-04-13,1318484,Citi Trends Inc,10-K,2016-04-13,0001104659-16-111151,ctrn
2016-05-17,1321741,GLADSTONE INVESTMENT CORPORATION\DE,10-K,2016-05-17,0001193125-16-593211,gainn
2016-04-20,1322554,Xactly Corp,10-K,2016-04-20,0001564590-16-016412,
2016-05-26,1324948,RBC Bearings INC,10-K,2016-05-26,0001144204-16-105151,roll
2016-04-13,1327688,OOMA INC,10-K,2016-04-13,0001564590-16-016120,ooma
2016-04-13,1328655,Affinia Group Intermediate Holdings Inc.,10-K,2016-04-13,0001564590-16-016125,
2016-06-28,1328792,TECHPRECISION CORP,10-K,2016-06-28,0000950159-16-000639,tpcs
2016-04-14,1329606,Probe Manufacturing Inc,10-K,2016-04-14,0001504412-16-000225,cety
2016-06-20,1330421,Bazaarvoice Inc,10-K,2016-06-20,0001330421-16-000057,
2016-05-06,1334586,JAMMIN JAVA CORP.,10-K,2016-05-06,0001580695-16-000407,
2016-06-28,1334589,ZD VENTURES Corp,10-K,2016-06-28,0001393905-16-000960,plyz
2016-04-14,1335112,"WEYLAND TECH, INC.",10-K,2016-04-14,0001469709-16-000770,lgiq
2016-05-06,1335190,MAGNUM HUNTER RESOURCES CORP,10-K,2016-05-06,0001335190-16-000129,
2016-04-14,1335236,Atlas America Public #15-2005 (A) L.P.,10-K,2016-04-14,0001564590-16-016228,
2016-04-07,1335293,"Cyalume Technologies Holdings, Inc.",10-K,2016-04-07,0001144204-16-093289,
2016-04-14,1336339,Atlas America Public #14-2005 (A) L.P.,10-K,2016-04-14,0001564590-16-016224,
2016-06-22,1341439,ORACLE CORP,10-K,2016-06-22,0001193125-16-628942,orcl
2016-04-14,1342514,Atlas America Series 26-2005 L.P.,10-K,2016-04-14,0001564590-16-016244,
2016-04-07,1344736,Global 2.0,10-K,2016-04-07,0001445866-16-001891,
2016-04-12,1347022,POSITIVEID Corp,10-K,2016-04-12,0001493152-16-008808,
2016-05-27,1347078,"Bitzio, Inc.",10-K,2016-05-27,0001493152-16-010389,
2016-05-04,1348334,BARRACUDA NETWORKS INC,10-K,2016-05-04,0001628280-16-015408,
2016-05-02,1353633,Asian Development Frontier Inc.,10-K,2016-05-02,0001062993-16-009328,uifd
2016-04-07,1355042,China Auto Logistics Inc,10-K,2016-04-07,0001213900-16-012294,
2016-04-04,1356093,"CREATIVE REALITIES, INC.",10-K,2016-04-04,0001213900-16-012229,crexw
2016-04-14,1357361,Atlas America Public #15-2006 (B) L.P.,10-K,2016-04-14,0001564590-16-016234,
2016-04-14,1357671,"Jerrick Media Holdings, Inc.",10-K,2016-04-14,0001213900-16-012576,crtdw
2016-05-02,1358654,"RED METAL RESOURCES, LTD.",10-K,2016-05-02,0001393905-16-000880,rmes
2016-05-06,1360442,"Cannabis Sativa, Inc.",10-K,2016-05-06,0001445866-16-002028,cbds
2016-04-04,1361540,"GLOBALINK, LTD.",10-K,2016-04-04,0001607062-16-000769,
2016-04-13,1362703,"OncBioMune Pharmaceuticals, Inc",10-K,2016-04-13,0001493152-16-008851,obmp
2016-04-13,1365357,"Green Standard Technologies, Inc.",10-K,2016-04-13,0001091818-16-000261,zzll
2016-04-04,1365388,"Gulf & Orient Steamship Company, Ltd.",10-K,2016-04-04,0001010412-16-000227,hsti
2016-06-21,1367083,"Oculus Innovative Sciences, Inc.",10-K,2016-06-21,0001019687-16-006749,snoa
2016-06-29,1368622,AeroVironment Inc,10-K,2016-06-29,0001558370-16-006514,avav
2016-06-17,1368637,Rockdale Resources Corp,10-K,2016-06-17,0001387131-16-005856,bbls
2016-04-14,1369203,HK BATTERY TECHNOLOGY INC,10-K,2016-04-14,0001078782-16-002638,
2016-04-18,1369774,"Shiner International, Inc.",10-K,2016-04-18,0001062993-16-009021,
2016-06-16,1369795,GYROTRON TECHNOLOGY INC,10-K,2016-06-16,0001477932-16-010881,
2016-04-14,1370804,MEDICAL IMAGING CORP.,10-K,2016-04-14,0001515971-16-000480,medd
2016-06-23,1372183,"Monaker Group, Inc.",10-K,2016-06-23,0001580695-16-000529,mkgi
2016-04-15,1373444,iTalk Inc.,10-K,2016-04-15,0001493152-16-008988,
2016-05-12,1373846,"China Internet Cafe Holdings Group, Inc.",10-K,2016-05-12,0001144204-16-101161,
2016-04-14,1374328,"FITLIFE BRANDS, INC.",10-K,2016-04-14,0001415889-16-005539,ftlf
2016-04-14,1374985,Atlas Resources Public #16-2007 (A) L.P.,10-K,2016-04-14,0001564590-16-016230,
2016-04-14,1375793,GTX CORP,10-K,2016-04-14,0001078782-16-002648,gtxo
2016-04-07,1376231,"VPR Brands, LP.",10-K,2016-04-07,0001580957-16-000586,vprb
2016-04-14,1376321,"ChinaNet Online Holdings, Inc.",10-K,2016-04-14,0001171843-16-009166,cnet
2016-05-17,1377936,SARATOGA INVESTMENT CORP.,10-K,2016-05-17,0001193125-16-593198,saf
2016-06-07,1379245,"PEARTRACK SECURITY SYSTEMS, INC.",10-K,2016-06-07,0001379245-16-000039,
2016-04-14,1379763,Atlas America Series 27-2006 L.P.,10-K,2016-04-14,0001564590-16-016247,
2016-04-14,1380412,HK GRAPHENE TECHNOLOGY CORP,10-K,2016-04-14,0001078782-16-002637,
2016-04-14,1381105,"Plastic2Oil, Inc.",10-K,2016-04-14,0001493152-16-008889,ptoi
2016-04-12,1381435,"Giggles N' Hugs, Inc.",10-K,2016-04-12,0001493152-16-008839,gigl
2016-04-15,1381871,"US Highland, Inc.",10-K,2016-04-15,0001477932-16-009801,czni
2016-06-13,1382231,STRONGBOW RESOURCES INC.,10-K,2016-06-13,0001511164-16-000901,ftmr
2016-04-29,1383097,NAKED BRAND GROUP INC.,10-K,2016-04-29,0001062993-16-009281,
2016-04-14,1384365,"RAADR, INC.",10-K,2016-04-14,0001393905-16-000844,rdar
2016-04-14,1386018,"Tiger Oil & Energy, Inc.",10-K,2016-04-14,0001558891-16-000211,tgro
2016-04-20,1388180,Novus Robotics Inc.,10-K,2016-04-20,0001493152-16-009076,nrbt
2016-04-14,1388978,"CHINA SHIANYUN GROUP CORP., LTD.",10-K,2016-04-14,0001445866-16-001927,
2016-04-14,1389034,Kallo Inc.,10-K,2016-04-14,0001002014-16-000641,kalo
2016-05-05,1389415,INFRASTRUCTURE DEVELOPMENTS CORP.,10-K,2016-05-05,0001551163-16-000368,
2016-04-14,1389518,"Tongji Healthcare Group, Inc.",10-K,2016-04-14,0001199835-16-000740,cmgr
2016-04-20,1391407,BIOFUELS POWER CORP,10-K,2016-04-20,0001185185-16-004304,
2016-04-14,1392694,"KSIX Media Holdings, Inc.",10-K,2016-04-14,0001493152-16-008881,surg
2016-04-14,1393540,IGEN NETWORKS CORP,10-K,2016-04-14,0001185185-16-004256,igen
2016-04-14,1395864,Verso Paper Holdings LLC,10-K,2016-04-14,0001421182-16-000085,
2016-04-08,1396054,ROSTOCK VENTURES CORP,10-K,2016-04-08,0001165527-16-000725,lith
2016-05-19,1396279,"hhgregg, Inc.",10-K,2016-05-19,0001396279-16-000124,
2016-04-01,1396536,"DUOS TECHNOLOGIES GROUP, INC.",10-K,2016-04-01,0001553350-16-001818,duot
2016-06-10,1397183,"Iveda Solutions, Inc.",10-K,2016-06-10,0001493152-16-010721,
2016-04-06,1398137,"Solis Tek, Inc./NV",10-K,2016-04-06,0001493152-16-008694,gnal
2016-05-23,1398529,"GREENKRAFT, INC.",10-K,2016-05-23,0001517126-16-000328,gkit
2016-06-29,1399306,Simlatus Corp,10-K,2016-06-29,0001019687-16-006794,simld
2016-04-14,1399541,Atlas Resources Public #17-2008 (B) L.P.,10-K,2016-04-14,0001564590-16-016235,
2016-04-14,1399542,Atlas Resources Public #17-2007 (A) L.P.,10-K,2016-04-14,0001564590-16-016238,
2016-04-14,1402453,"EZJR, Inc.",10-K,2016-04-14,0001117768-16-001088,hher
2016-06-14,1402747,DOMINION MINERALS CORP,10-K,2016-06-14,0001511164-16-000906,
2016-06-28,1403085,"JRjr33, Inc.",10-K,2016-06-28,0001628280-16-017399,
2016-04-25,1403792,"ARROGENE, INC",10-K,2016-04-25,0001376474-16-000664,
2016-05-31,1404943,"MetaStat, Inc.",10-K,2016-05-31,0001415889-16-006045,
2016-04-14,1405249,"ARTVENTIVE MEDICAL GROUP, INC.",10-K,2016-04-14,0001056520-16-000234,
2016-05-31,1405621,"NGA Holdco, LLC",10-K,2016-05-31,0001405621-16-000024,
2016-04-04,1407038,"BG Medicine, Inc.",10-K,2016-04-04,0001193125-16-529513,
2016-04-06,1407190,Violin Memory Inc,10-K,2016-04-06,0001193125-16-531882,
2016-04-14,1407704,"LINGERIE FIGHTING CHAMPIONSHIPS, INC.",10-K,2016-04-14,0001640334-16-000949,boty
2016-04-14,1408299,"Entia Biosciences, Inc.",10-K,2016-04-14,0001185185-16-004208,
2016-04-12,1409014,"Crowd Shares Aftermarket, Inc.",10-K,2016-04-12,0001493152-16-008834,
2016-04-13,1409171,Titan Machinery Inc.,10-K,2016-04-13,0001409171-16-000104,titn
2016-04-14,1409253,"North America Frac Sand, Inc.",10-K,2016-04-14,0001477932-16-009764,
2016-06-23,1409375,"ORION ENERGY SYSTEMS, INC.",10-K,2016-06-23,0001409375-16-000039,oesx
2016-06-24,1411685,"VistaGen Therapeutics, Inc.",10-K,2016-06-24,0001415889-16-006331,vtgn
2016-05-10,1411688,"Container Store Group, Inc.",10-K,2016-05-10,0001047469-16-013070,tcs
2016-04-14,1412126,RemSleep Holdings Inc.,10-K,2016-04-14,0001078782-16-002629,rmsl
2016-06-28,1413263,"CHINA JO-JO DRUGSTORES, INC.",10-K,2016-06-28,0001213900-16-014551,cjjd
2016-05-02,1413909,DSG Global Inc.,10-K,2016-05-02,0001165527-16-000752,dsgt
2016-04-14,1414043,"Friendable, Inc.",10-K,2016-04-14,0001199835-16-000743,fdbl
2016-05-03,1416090,INCEPTION MINING INC.,10-K,2016-05-03,0001493152-16-009355,imii
2016-04-14,1416876,"First Choice Healthcare Solutions, Inc.",10-K,2016-04-14,0001575705-16-000111,fchs
2016-04-14,1417028,CANNASYS INC,10-K,2016-04-14,0001445866-16-001929,
2016-04-14,1417664,"SINO PAYMENTS, INC.",10-K,2016-04-14,0001078782-16-002625,veii
2016-04-14,1418133,"Biostar Pharmaceuticals, Inc.",10-K,2016-04-14,0001185185-16-004237,
2016-04-14,1418372,"Salamander Innisbrook, LLC",10-K,2016-04-14,0001144204-16-094350,
2016-04-14,1418780,ColorStars Group,10-K,2016-04-14,0001418780-16-000026,
2016-04-22,1419051,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.",10-K,2016-04-22,0001078782-16-002693,tsoi
2016-06-16,1419051,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.",10-K,2016-06-16,0001078782-16-002992,tsoi
2016-04-14,1419275,"ASAP Expo, Inc.",10-K,2016-04-14,0001185185-16-004258,gbox
2016-04-04,1419793,"ORIGINCLEAR, INC.",10-K,2016-04-04,0001013762-16-001450,ocln
2016-04-04,1419852,MATTRESS FIRM HOLDING CORP.,10-K,2016-04-04,0001419852-16-000017,
2016-04-14,1420030,"Targeted Medical Pharma, Inc.",10-K,2016-04-14,0001493152-16-008933,
2016-05-20,1420031,"EMMAUS LIFE SCIENCES, INC.",10-K,2016-05-20,0001047469-16-013346,
2016-04-14,1420108,"Glucose Health, Inc.",10-K,2016-04-14,0001477932-16-009786,gluc
2016-05-23,1420368,Hemcare Health Services Inc.,10-K,2016-05-23,0001477932-16-010545,dlti
2016-04-14,1421182,Verso Corp,10-K,2016-04-14,0001421182-16-000085,vrszw
2016-04-13,1421603,WESTMOUNTAIN Co,10-K,2016-04-13,0001079974-16-001123,invb
2016-04-20,1422059,"Lans Holdings, Inc.",10-K,2016-04-20,0001663577-16-000119,
2016-04-12,1423325,"Incoming, Inc.",10-K,2016-04-12,0001445866-16-001918,icnn
2016-04-14,1423588,"HOLLYWOOD ENTERTAINMENT EDU HOLDING, INC.",10-K,2016-04-14,0001493152-16-008936,
2016-04-14,1424549,FUTURELAND CORP.,10-K,2016-04-14,0001079974-16-001133,futl
2016-05-16,1424812,"Amarantus Bioscience Holdings, Inc.",10-K,2016-05-16,0001213900-16-013437,ambs
2016-06-06,1425173,Novagen Ingenium Inc.,10-K,2016-06-06,0001477932-16-010712,
2016-04-14,1425289,BRIGHTLANE CORP.,10-K,2016-04-14,0001014897-16-000524,btln
2016-04-01,1425565,"Real Goods Solar, Inc.",10-K,2016-04-01,0001571049-16-013587,rgseq
2016-04-13,1425627,"TransBiotec, Inc.",10-K,2016-04-13,0001477932-16-009693,sobr
2016-06-06,1425883,Independent Film Development CORP,10-K,2016-06-06,0001262463-16-000974,
2016-04-07,1426011,TALON REAL ESTATE HOLDING CORP.,10-K,2016-04-07,0001515971-16-000473,talr
2016-06-17,1428389,"Blox, Inc.",10-K,2016-06-17,0001273511-16-000192,blxx
2016-04-14,1428397,"Adaptive Medias, Inc.",10-K,2016-04-14,0001493152-16-008931,
2016-04-04,1428765,GREEN ENVIROTECH HOLDINGS CORP.,10-K,2016-04-04,0001493152-16-008630,geth
2016-06-17,1428765,GREEN ENVIROTECH HOLDINGS CORP.,10-K,2016-06-17,0001493152-16-010936,geth
2016-04-14,1428816,"Epoxy, Inc.",10-K,2016-04-14,0001594062-16-000444,epxy
2016-05-09,1429393,Bollente Companies Inc.,10-K,2016-05-09,0001077048-16-000091,tkls
2016-04-14,1431934,OWC Pharmaceutical Research Corp.,10-K,2016-04-14,0001295345-16-000509,owcp
2016-04-14,1432985,Atlas Resources Public #18-2009 (B) L.P.,10-K,2016-04-14,0001564590-16-016240,
2016-04-14,1432987,Atlas Resources Public #18-2008 (A) L.P.,10-K,2016-04-14,0001564590-16-016237,
2016-04-15,1433833,Atlas Resources Public #18-2009 (C) L.P.,10-K,2016-04-15,0001564590-16-016256,
2016-04-14,1434388,"Wonhe High-Tech International, Inc.",10-K,2016-04-14,0001213900-16-012538,
2016-04-14,1434477,"SUNVALLEY SOLAR, INC.",10-K,2016-04-14,0001551163-16-000339,
2016-04-13,1434737,Sears Oil & Gas,10-K,2016-04-13,0001551163-16-000335,srsg
2016-04-14,1434994,SILVER HILL MINES INC,10-K,2016-04-14,0001052918-16-000959,
2016-06-14,1435387,Discovery Energy Corp.,10-K,2016-06-14,0001144204-16-108217,denr
2016-04-14,1435617,"POWERDYNE INTERNATIONAL, INC.",10-K,2016-04-14,0001213900-16-012518,
2016-04-28,1436161,United Cannabis Corp,10-K,2016-04-28,0001553350-16-001952,cnabq
2016-04-14,1437283,"VIRTUAL PIGGY, INC.",10-K,2016-04-14,0001214659-16-010883,rpmt
2016-04-14,1437517,ADVANCED CREDIT TECHNOLOGIES INC,10-K,2016-04-14,0001010549-16-000566,cloq
2016-04-14,1437557,"LILIS ENERGY, INC.",10-K,2016-04-14,0001213900-16-012572,
2016-06-16,1438095,Ultimate Products CORP,10-K,2016-06-16,0001078782-16-002994,
2016-05-06,1438673,"Evergreen-Agra, Inc.",10-K,2016-05-06,0001477932-16-010094,
2016-06-28,1438673,"Evergreen-Agra, Inc.",10-K,2016-06-28,0001477932-16-011068,
2016-06-27,1438901,"MEDCAREERS GROUP, Inc.",10-K,2016-06-27,0001121781-16-000495,fles
2016-06-24,1438943,Stevia First Corp.,10-K,2016-06-24,0001438943-16-000026,vbio
2016-04-14,1439254,Ceetop Inc.,10-K,2016-04-14,0001213900-16-012516,
2016-05-19,1439288,Rexnord Corp,10-K,2016-05-19,0001439288-16-000155,rxn
2016-05-04,1439299,"Consumer Capital Group, Inc.",10-K,2016-05-04,0000721748-16-001232,ccgn
2016-04-14,1439397,"NORTHSIGHT CAPITAL, INC.",10-K,2016-04-14,0001078782-16-002642,ncap
2016-04-15,1440799,MMEX Resources Corp,10-K,2016-04-15,0001477932-16-009804,mmex
2016-04-14,1441769,DIRECTVIEW HOLDINGS INC,10-K,2016-04-14,0001493152-16-008898,dirv
2016-06-29,1442853,"Indo Global Exchange(s) Pte, Ltd.",10-K,2016-06-29,0001594062-16-000523,
2016-05-19,1443646,Booz Allen Hamilton Holding Corp,10-K,2016-05-19,0001443646-16-000138,bah
2016-04-14,1443863,BioCorRx Inc.,10-K,2016-04-14,0001477932-16-009752,bicx
2016-04-14,1444839,Bravo Multinational Inc.,10-K,2016-04-14,0001091818-16-000266,brvo
2016-06-06,1445109,Clean Coal Technologies Inc.,10-K,2016-06-06,0001185185-16-004795,cctc
2016-04-14,1445235,HYBRID Coating Technologies Inc.,10-K,2016-04-14,0001062993-16-008992,
2016-06-28,1445541,TOA Distribution Systems Inc.,10-K,2016-06-28,0001552781-16-001793,
2016-05-26,1448056,"NEW RELIC, INC.",10-K,2016-05-26,0001193125-16-604334,newr
2016-04-15,1448705,"PayMeOn, Inc.",10-K,2016-04-15,0001553350-16-001903,basa
2016-05-25,1449349,ADVANCED MEDICAL ISOTOPE Corp,10-K,2016-05-25,0001493152-16-010291,rdgl
2016-04-05,1451654,"PETROSONIC ENERGY, INC.",10-K,2016-04-05,0001493152-16-008651,
2016-04-14,1452176,"SurePure, Inc.",10-K,2016-04-14,0001144204-16-094234,
2016-04-14,1452872,"ARC Group, Inc.",10-K,2016-04-14,0001571049-16-013907,rlly
2016-04-27,1454124,"5BARz International, Inc.",10-K,2016-04-27,0001017386-16-000428,
2016-04-08,1454510,NEW ASIA ENERGY INC.,10-K,2016-04-08,0001079974-16-001107,
2016-05-26,1454742,HDS INTERNATIONAL CORP.,10-K,2016-05-26,0001346655-16-000023,gmer
2016-04-08,1455694,"SignPath Pharma, Inc.",10-K,2016-04-08,0001493152-16-008758,
2016-04-14,1457435,"Zentric, Inc.",10-K,2016-04-14,0001477932-16-009725,
2016-05-23,1458581,"ZENOSENSE, INC.",10-K,2016-05-23,0001594062-16-000490,zeno
2016-06-29,1462223,"Truli Media Group, Inc.",10-K,2016-06-29,0001213900-16-014576,rcrtw
2016-04-29,1464165,Pivot Pharmaceuticals Inc.,10-K,2016-04-29,0001477932-16-009996,betrf
2016-04-19,1465509,XcelMobility Inc.,10-K,2016-04-19,0001144204-16-094963,
2016-04-22,1467913,808 RENEWABLE ENERGY CORP,10-K,2016-04-22,0001079974-16-001146,
2016-04-04,1468780,POWIN CORP,10-K,2016-04-04,0001214659-16-010631,
2016-04-14,1469284,Champion Pain Care Corp,10-K,2016-04-14,0001511164-16-000767,
2016-06-16,14693,BROWN FORMAN CORP,10-K,2016-06-16,0000014693-16-000160,bf-b
2016-04-19,1471387,"PMX Communities, Inc.",10-K,2016-04-19,0001014897-16-000531,
2016-04-14,1473654,"AlphaPoint Technology, Inc.",10-K,2016-04-14,0001161697-16-000787,lvbx
2016-04-20,1474167,Cosmos Holdings Inc.,10-K,2016-04-20,0001477932-16-009868,cosm
