filing_date,cik,company_name,form_type,filing_date,accession,ticker
2018-02-22,58492,LEGGETT & PLATT INC,10-K,2018-02-22,0000058492-18-000004,leg
2018-03-15,59255,VALHI INC /DE/,10-K,2018-03-15,0001564590-18-005830,vhi
2018-03-01,59440,VECTOR GROUP LTD,10-K,2018-03-01,0000059440-18-000007,vgr
2018-02-20,59478,LILLY ELI & CO,10-K,2018-02-20,0000059478-18-000089,lly
2018-02-27,59527,LINCOLN ELECTRIC HOLDINGS INC,10-K,2018-02-27,0000059527-18-000006,leco
2018-02-22,59558,LINCOLN NATIONAL CORP,10-K,2018-02-22,0000059558-18-000009,lnc
2018-03-14,5981,AMERICAN VANGUARD CORP,10-K,2018-03-14,0001564590-18-005662,avd
2018-02-15,60086,LOEWS CORP,10-K,2018-02-15,0001193125-18-046681,l
2018-02-13,60519,LOUISIANA-PACIFIC CORP,10-K,2018-02-13,0001504337-18-000006,lpx
2018-02-22,60549,LOUISVILLE GAS & ELECTRIC CO /KY/,10-K,2018-02-22,0000922224-18-000023,
2018-02-26,60714,LSB INDUSTRIES INC,10-K,2018-02-26,0001564590-18-003240,lxu
2018-02-21,60977,LYDALL INC /DE/,10-K,2018-02-21,0001628280-18-001978,ldl
2018-03-22,61004,LGL GROUP INC,10-K,2018-03-22,0001564590-18-006502,lgl-wt
2018-02-23,61339,MADISON GAS & ELECTRIC CO,10-K,2018-02-23,0001161728-18-000003,
2018-03-15,61398,TELLURIAN INC. /DE/,10-K,2018-03-15,0000061398-18-000003,tell
2018-03-16,6176,AMPCO PITTSBURGH CORP,10-K,2018-03-16,0001564590-18-006027,ap-wt
2018-02-23,61986,MANITOWOC CO INC,10-K,2018-02-23,0001564590-18-002976,mtw
2018-02-21,6201,American Airlines Group Inc.,10-K,2018-02-21,0000006201-18-000009,aal
2018-03-13,62234,MARCUS CORP,10-K,2018-03-13,0001144204-18-014385,mcs
2018-02-22,62709,"MARSH & MCLENNAN COMPANIES, INC.",10-K,2018-02-22,0000062709-18-000007,mmc
2018-02-08,62996,MASCO CORP /DE/,10-K,2018-02-08,0000062996-18-000015,mas
2018-02-27,63276,MATTEL INC /DE/,10-K,2018-02-27,0001628280-18-002322,mat
2018-02-26,63330,MAUI LAND & PINEAPPLE CO INC,10-K,2018-02-26,0001437749-18-003251,mlp
2018-01-25,63754,MCCORMICK & CO INC,10-K,2018-01-25,0000063754-18-000008,mkc
2018-02-23,63908,MCDONALDS CORP,10-K,2018-02-23,0000063908-18-000010,mcd
2018-02-09,64040,S&P Global Inc.,10-K,2018-02-09,0000064040-18-000061,spgi
2018-03-29,64463,MECHANICAL TECHNOLOGY INC,10-K,2018-03-29,0001003297-18-000085,mkty
2018-02-14,64803,CVS HEALTH Corp,10-K,2018-02-14,0001558370-18-000707,cvs
2018-03-26,6494,ANDREA ELECTRONICS CORP,10-K,2018-03-26,0001206774-18-000959,andr
2018-02-08,64996,MERCURY GENERAL CORP,10-K,2018-02-08,0000064996-18-000010,mcy
2018-02-08,65759,MICROPAC INDUSTRIES INC,10-K,2018-02-08,0001010549-18-000050,mpad
2018-02-23,65770,"MICROVISION, INC.",10-K,2018-02-23,0001136261-18-000055,mvis
2018-02-26,65984,ENTERGY CORP /DE/,10-K,2018-02-26,0000065984-18-000072,etr
2018-03-09,66004,MIDDLESEX WATER CO,10-K,2018-03-09,0001174947-18-000337,msexp
2018-02-22,66570,MSA Safety Inc,10-K,2018-02-22,0000066570-18-000009,mnesp
2018-02-08,66740,3M CO,10-K,2018-02-08,0001558370-18-000535,mmm
2018-02-15,66756,ALLETE INC,10-K,2018-02-15,0000066756-18-000029,ale
2018-02-26,66901,ENTERGY MISSISSIPPI INC,10-K,2018-02-26,0000065984-18-000072,emp
2018-02-21,66904,MISSISSIPPI POWER CO,10-K,2018-02-21,0000092122-18-000012,
2018-02-23,6769,APACHE CORP,10-K,2018-02-23,0001673379-18-000008,
2018-02-23,67716,MDU RESOURCES GROUP INC,10-K,2018-02-23,0000067716-18-000013,mdu
2018-02-16,68505,"Motorola Solutions, Inc.",10-K,2018-02-16,0000068505-18-000009,msi
2018-02-27,68589,QUESTAR GAS CO,10-K,2018-02-27,0001193125-18-060949,
2018-03-12,68622,QWEST CORP,10-K,2018-03-12,0000068622-18-000004,ctz
2018-02-23,6879,APPALACHIAN POWER CO,10-K,2018-02-23,0000004904-18-000009,
2018-03-09,69488,MYERS INDUSTRIES INC,10-K,2018-03-09,0001564590-18-005141,mye
2018-03-01,700564,FULTON FINANCIAL CORP,10-K,2018-03-01,0000700564-18-000010,fultp
2018-03-02,700565,FIRST MID ILLINOIS BANCSHARES INC,10-K,2018-03-02,0000700565-18-000032,fmbh
2018-03-29,700764,VICTORY ENERGY CORP,10-K,2018-03-29,0001628280-18-003845,vyey
2018-03-08,700841,RCM TECHNOLOGIES INC,10-K,2018-03-08,0000700841-18-000006,rcmt
2018-03-07,700923,MYR GROUP INC.,10-K,2018-03-07,0001144204-18-013353,myrg
2018-02-28,701221,CIGNA CORP,10-K,2018-02-28,0001047469-18-001158,
2018-02-27,701288,ATRION CORP,10-K,2018-02-27,0001654954-18-001936,atri
2018-02-28,701347,CENTRAL PACIFIC FINANCIAL CORP,10-K,2018-02-28,0000701347-18-000013,cpf
2018-02-20,701374,Six Flags Entertainment Corp,10-K,2018-02-20,0000701374-18-000051,six
2018-03-21,701719,DGSE COMPANIES INC,10-K,2018-03-21,0001144204-18-016004,ela
2018-03-26,701869,INDEPENDENCE HOLDING CO,10-K,2018-03-26,0000701869-18-000019,ihc
2018-03-23,701985,"L Brands, Inc.",10-K,2018-03-23,0000701985-18-000018,lb
2018-02-05,702165,NORFOLK SOUTHERN CORP,10-K,2018-02-05,0000702165-18-000011,nsc
2018-02-28,702325,FIRST MIDWEST BANCORP INC,10-K,2018-02-28,0000702325-18-000012,fmbip
2018-03-09,702513,Bank of Commerce Holdings,10-K,2018-03-09,0001437749-18-004277,boch
2018-02-26,70318,TENET HEALTHCARE CORP,10-K,2018-02-26,0000070318-18-000011,thc
2018-02-22,703604,LAWSON PRODUCTS INC/NEW/DE/,10-K,2018-02-22,0000703604-18-000013,laws
2018-03-12,7039,TRECORA RESOURCES,10-K,2018-03-12,0000007039-18-000003,trec
2018-03-01,70415,GP STRATEGIES CORP,10-K,2018-03-01,0000070415-18-000033,gpx
2018-02-28,704415,"TIVITY HEALTH, INC.",10-K,2018-02-28,0000704415-18-000006,tvty
2018-02-26,704532,NANOMETRICS INC,10-K,2018-02-26,0001564590-18-003134,onto
2018-03-14,70487,NATIONAL RESEARCH CORP,10-K,2018-03-14,0001437749-18-004585,nrc
2018-02-28,705432,SOUTHSIDE BANCSHARES INC,10-K,2018-02-28,0000705432-18-000028,sbsi
2018-02-28,706129,HORIZON BANCORP /IN/,10-K,2018-02-28,0001193125-18-063446,hbnc
2018-03-01,706688,AARON'S INC,10-K,2018-03-01,0000706688-18-000032,
2018-03-06,706698,UTAH MEDICAL PRODUCTS INC,10-K,2018-03-06,0001096906-18-000127,utmd
2018-03-16,706863,UNION BANKSHARES INC,10-K,2018-03-16,0000706863-18-000012,unb
2018-02-15,707179,OLD NATIONAL BANCORP /IN/,10-K,2018-02-15,0001193125-18-046746,onb
2018-02-28,707388,DIGIRAD CORP,10-K,2018-02-28,0000707388-18-000008,strrp
2018-03-29,707511,REGENERX BIOPHARMACEUTICALS INC,10-K,2018-03-29,0001144204-18-017995,rgrx
2018-03-02,707605,AMERISERV FINANCIAL INC /PA/,10-K,2018-03-02,0001144204-18-012402,asrvp
2018-03-14,707886,UNITED COMMUNITY FINANCIAL CORP,10-K,2018-03-14,0001564590-18-005628,
2018-02-16,7084,ARCHER DANIELS MIDLAND CO,10-K,2018-02-16,0000007084-18-000012,adm
2018-02-22,70858,BANK OF AMERICA CORP /DE/,10-K,2018-02-22,0000070858-18-000009,mer-pk
2018-02-26,70866,NCR CORP,10-K,2018-02-26,0000070866-18-000010,ncrrp
2018-02-28,708781,CASS INFORMATION SYSTEMS INC,10-K,2018-02-28,0001206774-18-000614,cass
2018-02-21,708819,MCDERMOTT INTERNATIONAL INC,10-K,2018-02-21,0001564590-18-002549,
2018-03-16,708821,PAR TECHNOLOGY CORP,10-K,2018-03-16,0000708821-18-000010,par
2018-02-26,708955,FIRST FINANCIAL BANCORP /OH/,10-K,2018-02-26,0000708955-18-000037,ffbc
2018-03-29,709005,NOBLE ROMANS INC,10-K,2018-03-29,0001654954-18-003373,nrom
2018-03-06,709337,FARMERS NATIONAL BANC CORP /OH/,10-K,2018-03-06,0001564590-18-004502,fmnb
2018-03-08,710752,SABINE ROYALTY TRUST,10-K,2018-03-08,0001193125-18-075015,sbr
2018-03-30,711034,THUNDER MOUNTAIN GOLD INC,10-K,2018-03-30,0001052918-18-000090,thmg
2018-03-30,711477,KIEWIT ROYALTY TRUST,10-K,2018-03-30,0001104659-18-021464,kiry
2018-03-15,711669,COLONY BANKCORP INC,10-K,2018-03-15,0001437749-18-004708,cban
2018-03-21,711772,CAMBRIDGE BANCORP,10-K,2018-03-21,0001564590-18-006388,catc
2018-02-26,71180,NEVADA POWER CO,10-K,2018-02-26,0001081316-18-000014,
2018-02-28,712034,ACCO BRANDS Corp,10-K,2018-02-28,0000712034-18-000013,acco
2018-03-01,712534,FIRST MERCHANTS CORP,10-K,2018-03-01,0000712534-18-000065,frme
2018-03-01,712537,FIRST COMMONWEALTH FINANCIAL CORP /PA/,10-K,2018-03-01,0000712537-18-000012,fcf
2018-03-14,712770,ONE LIBERTY PROPERTIES INC,10-K,2018-03-14,0001047469-18-001632,olp
2018-03-06,712771,"ConnectOne Bancorp, Inc.",10-K,2018-03-06,0001206774-18-000703,cnob
2018-03-12,713095,FARMERS CAPITAL BANK CORP,10-K,2018-03-12,0001437749-18-004397,ffkt
2018-03-15,713671,DNB FINANCIAL CORP /PA/,10-K,2018-03-15,0000713671-18-000038,
2018-02-28,713676,"PNC FINANCIAL SERVICES GROUP, INC.",10-K,2018-02-28,0000713676-18-000032,pnc-pp
2018-03-29,714256,"WOUND MANAGEMENT TECHNOLOGIES, INC.",10-K,2018-03-29,0001654954-18-003385,smti
2018-03-01,714310,VALLEY NATIONAL BANCORP,10-K,2018-03-01,0000714310-18-000104,vlypo
2018-03-01,714395,"GERMAN AMERICAN BANCORP, INC.",10-K,2018-03-01,0000714395-18-000009,gabc
2018-03-07,714562,FIRST FINANCIAL CORP /IN/,10-K,2018-03-07,0000714562-18-000028,thff
2018-02-28,714603,DST SYSTEMS INC,10-K,2018-02-28,0000714603-18-000013,
2018-03-16,714712,JUNIATA VALLEY FINANCIAL CORP,10-K,2018-03-16,0001144204-18-015200,juvf
2018-02-28,715072,RENASANT CORP,10-K,2018-02-28,0000715072-18-000070,rnst
2018-02-26,71508,"ENTERGY NEW ORLEANS, LLC",10-K,2018-02-26,0000065984-18-000072,eno
2018-01-09,715446,ITUS Corp,10-K,2018-01-09,0001513162-18-000006,anix
2018-03-09,715579,ACNB CORP,10-K,2018-03-09,0001047469-18-001446,acnb
2018-03-15,71557,NEW ULM TELECOM INC,10-K,2018-03-15,0001513162-18-000066,nuvr
2018-03-01,715787,INTERFACE INC,10-K,2018-03-01,0001437749-18-003647,tile
2018-01-17,715788,"EVIO, INC.",10-K,2018-01-17,0001477932-18-000271,evio
2018-02-27,715957,DOMINION ENERGY INC /VA/,10-K,2018-02-27,0001193125-18-059578,drua
2018-02-15,716006,YRC Worldwide Inc.,10-K,2018-02-15,0000716006-18-000004,yell
2018-02-26,716133,CINCINNATI BELL INC,10-K,2018-02-26,0000716133-18-000008,cbb-pb
2018-03-13,716605,PENNS WOODS BANCORP INC,10-K,2018-03-13,0000716605-18-000004,pwod
2018-03-16,716634,READING INTERNATIONAL INC,10-K,2018-03-16,0000716634-18-000006,rdib
2018-02-27,71691,NEW YORK TIMES CO,10-K,2018-02-27,0000071691-18-000004,nyt
2018-02-26,717423,MURPHY OIL CORP /DE,10-K,2018-02-26,0000717423-18-000011,mur
2018-03-12,717538,ARROW FINANCIAL CORP,10-K,2018-03-12,0000717538-18-000060,arow
2018-02-07,717605,HEXCEL CORP /DE/,10-K,2018-02-07,0001564590-18-001551,hxl
2018-03-15,717806,FIRST US BANCSHARES INC,10-K,2018-03-15,0001437749-18-004716,fusb
2018-02-23,71829,NEWPARK RESOURCES INC,10-K,2018-02-23,0000071829-18-000021,nr
2018-03-15,718413,COMMUNITY BANCORP /VT,10-K,2018-03-15,0001654954-18-002573,cmtv
2018-02-27,718877,"Activision Blizzard, Inc.",10-K,2018-02-27,0001047469-18-001114,atvi
2018-02-28,718937,STAAR SURGICAL CO,10-K,2018-02-28,0001144204-18-011838,staa
2018-03-13,719135,BOVIE MEDICAL Corp,10-K,2018-03-13,0000719135-18-000015,apyx
2018-03-13,719209,ISRAMCO INC,10-K,2018-03-13,0001185185-18-000404,
2018-03-01,719220,S&T BANCORP INC,10-K,2018-03-01,0000719220-18-000018,stba
2018-03-23,719402,FIRST NATIONAL CORP /VA/,10-K,2018-03-23,0000719402-18-000007,fxnc
2018-02-15,719413,HECLA MINING CO/DE/,10-K,2018-02-15,0001437749-18-002671,hl-pb
2018-02-28,719739,SVB FINANCIAL GROUP,10-K,2018-02-28,0000719739-18-000011,sivbp
2018-03-29,719955,WILLIAMS SONOMA INC,10-K,2018-03-29,0001193125-18-102232,wsm
2018-02-28,720002,MAINSOURCE FINANCIAL GROUP,10-K,2018-02-28,0001558370-18-001289,
2018-02-26,720672,STIFEL FINANCIAL CORP,10-K,2018-02-26,0001564590-18-003065,sf-pc
2018-03-12,720858,INVESTORS TITLE CO,10-K,2018-03-12,0000720858-18-000006,itic
2018-02-28,721447,CCA INDUSTRIES INC,10-K,2018-02-28,0000721447-18-000006,caww
2018-03-12,72162,NL INDUSTRIES INC,10-K,2018-03-12,0001564590-18-005298,nl
2018-02-23,721683,TOTAL SYSTEM SERVICES INC,10-K,2018-02-23,0001558370-18-001043,
2018-03-01,721994,LAKELAND FINANCIAL CORP,10-K,2018-03-01,0000721994-18-000014,lkfn
2018-01-26,72205,NOBILITY HOMES INC,10-K,2018-01-26,0001193125-18-020970,nobh
2018-02-20,72207,NOBLE ENERGY INC,10-K,2018-02-20,0000072207-18-000020,
2018-03-27,722313,NORTECH SYSTEMS INC,10-K,2018-03-27,0001104659-18-020483,nsys
2018-01-19,722723,"HANGER, INC.",10-K,2018-01-19,0001104659-18-003089,hngr
2018-03-01,723188,"COMMUNITY BANK SYSTEM, INC.",10-K,2018-03-01,0001140361-18-011107,cbu
2018-03-19,72333,NORDSTROM INC,10-K,2018-03-19,0000072333-18-000049,jwn
2018-03-30,723533,Longwen Group Corp.,10-K,2018-03-30,0001551163-18-000036,lwlw
2018-02-22,723612,"AVIS BUDGET GROUP, INC.",10-K,2018-02-22,0000723612-18-000024,car
2018-03-12,723646,FRANKLIN FINANCIAL SERVICES CORP /PA/,10-K,2018-03-12,0000723646-18-000012,fraf
2018-03-15,724742,Trinity Place Holdings Inc.,10-K,2018-03-15,0001144204-18-014956,tphs
2018-03-29,72573,MOVADO GROUP INC,10-K,2018-03-29,0001564590-18-007083,mov
2018-03-01,726513,TRIBUNE MEDIA CO,10-K,2018-03-01,0000726513-18-000007,
2018-03-29,726516,FIRST EQUITY PROPERTIES INC,10-K,2018-03-29,0001010549-18-000088,fepi
2018-03-05,726601,CAPITAL CITY BANK GROUP INC,10-K,2018-03-05,0000726601-18-000008,ccbg
2018-02-22,726728,REALTY INCOME CORP,10-K,2018-02-22,0001104659-18-011376,o
2018-02-28,726854,CITY HOLDING CO,10-K,2018-02-28,0000726854-18-000010,chco
2018-03-13,726865,LINCOLN NATIONAL LIFE INSURANCE CO /IN/,10-K,2018-03-13,0000726865-18-000173,
2018-03-01,727207,"Accelerate Diagnostics, Inc",10-K,2018-03-01,0001628280-18-002558,axdx
2018-03-14,727273,CADIZ INC,10-K,2018-03-14,0000727273-18-000003,cdzi
2018-02-26,72741,EVERSOURCE ENERGY,10-K,2018-02-26,0000072741-18-000028,es
2018-03-21,727510,"ENZON PHARMACEUTICALS, INC.",10-K,2018-03-21,0001144204-18-016199,enzn
2018-02-23,727538,APACHE OFFSHORE INVESTMENT PARTNERSHIP,10-K,2018-02-23,0001673379-18-000009,
2018-02-22,727892,RIVERSOURCE LIFE INSURANCE CO,10-K,2018-02-22,0000820027-18-000005,
2018-02-27,728391,"IPALCO ENTERPRISES, INC.",10-K,2018-02-27,0000728391-18-000013,
2018-02-23,728535,HUNT J B TRANSPORT SERVICES INC,10-K,2018-02-23,0001437749-18-003239,jbht
2018-02-23,7286,ARIZONA PUBLIC SERVICE CO,10-K,2018-02-23,0000764622-18-000018,
2018-02-23,72903,XCEL ENERGY INC,10-K,2018-02-23,0000072903-18-000009,xel
2018-02-26,72909,NORTHERN STATES POWER CO /WI/,10-K,2018-02-26,0000072909-18-000003,
2018-03-09,729580,BEL FUSE INC /NJ,10-K,2018-03-09,0000729580-18-000006,belfb
2018-03-01,72971,WELLS FARGO & COMPANY/MN,10-K,2018-03-01,0000072971-18-000272,wfc-pa
2018-03-01,729986,UNITED BANKSHARES INC/WV,10-K,2018-03-01,0001193125-18-066863,ubsi
2018-02-23,73020,NORTHWEST NATURAL GAS CO,10-K,2018-02-23,0000073020-18-000008,
2018-02-22,730272,REPLIGEN CORP,10-K,2018-02-22,0001193125-18-054262,rgen
2018-03-29,730349,TOFUTTI BRANDS INC,10-K,2018-03-29,0001493152-18-004145,tofb
2018-02-28,730708,SEACOAST BANKING CORP OF FLORIDA,10-K,2018-02-28,0001144204-18-011744,sbcf
2018-02-13,73088,NORTHWESTERN CORP,10-K,2018-02-13,0000073088-18-000022,nwe
2018-02-23,731012,HEALTHCARE SERVICES GROUP INC,10-K,2018-02-23,0000731012-18-000032,hcsg
2018-02-27,73124,NORTHERN TRUST CORP,10-K,2018-02-27,0000073124-18-000141,ntrso
2018-02-21,731288,PACCAR FINANCIAL CORP,10-K,2018-02-21,0001564590-18-002687,
2018-03-20,731653,UNITED BANCORP INC /OH/,10-K,2018-03-20,0001144204-18-015768,ubcp
2018-02-13,731766,UNITEDHEALTH GROUP INC,10-K,2018-02-13,0000731766-18-000005,unh
2018-02-26,7323,ENTERGY ARKANSAS INC,10-K,2018-02-26,0000065984-18-000072,eai
2018-03-05,732417,HILLS BANCORPORATION,10-K,2018-03-05,0000732417-18-000014,hbia
2018-02-23,732712,VERIZON COMMUNICATIONS INC,10-K,2018-02-23,0000732712-18-000009,vz
2018-02-20,732717,AT&T INC.,10-K,2018-02-20,0000732717-18-000009,t-pc
2018-02-21,732834,"CONTINENTAL RESOURCES, INC",10-K,2018-02-21,0000732834-18-000003,clr
2018-03-22,733076,BRIGHTHOUSE LIFE INSURANCE Co,10-K,2018-03-22,0000733076-18-000004,
2018-02-28,73309,NUCOR CORP,10-K,2018-02-28,0001193125-18-064018,nue
2018-03-01,7332,SOUTHWESTERN ENERGY CO,10-K,2018-03-01,0000007332-18-000016,swn
2018-03-30,733337,"PwrCor, Inc.",10-K,2018-03-30,0001393905-18-000119,pwco
2018-03-29,736012,INTRUSION INC,10-K,2018-03-29,0001437749-18-005827,intz
2018-03-08,736772,CNB FINANCIAL CORP/PA,10-K,2018-03-08,0001193125-18-075125,ccnep
2018-02-27,737468,WASHINGTON TRUST BANCORP INC,10-K,2018-02-27,0000737468-18-000017,wash
2018-03-01,73756,OCEANEERING INTERNATIONAL INC,10-K,2018-03-01,0000073756-18-000013,oii
2018-03-16,737875,FIRST KEYSTONE CORP,10-K,2018-03-16,0001144204-18-015339,fkys
2018-03-29,738214,"AEMETIS, INC",10-K,2018-03-29,0001654954-18-003317,amtx
2018-03-08,739421,CITIZENS FINANCIAL SERVICES INC,10-K,2018-03-08,0000739421-18-000016,czfs
2018-03-30,73960,OHIO EDISON CO,10-K,2018-03-30,0001578443-18-000005,
2018-02-23,73986,OHIO POWER CO,10-K,2018-02-23,0000004904-18-000009,
2018-02-09,740260,VENTAS INC,10-K,2018-02-09,0000740260-18-000054,vtr
2018-03-16,740663,FIRST OF LONG ISLAND CORP,10-K,2018-03-16,0000740663-18-000011,flic
2018-01-24,740664,R F INDUSTRIES LTD,10-K,2018-01-24,0001144204-18-003386,rfil
2018-03-16,740806,F&M BANK CORP,10-K,2018-03-16,0001654954-18-002674,fmbm
2018-03-16,740971,OLD POINT FINANCIAL CORP,10-K,2018-03-16,0001140361-18-013705,opof
2018-02-22,74145,OKLAHOMA GAS & ELECTRIC CO,10-K,2018-02-22,0000074145-18-000004,
2018-03-09,741516,AMERICAN NATIONAL BANKSHARES INC.,10-K,2018-03-09,0000741516-18-000012,amnb
2018-02-20,74208,"UDR, Inc.",10-K,2018-02-20,0000074208-18-000024,udr
2018-03-09,742112,INVACARE CORP,10-K,2018-03-09,0000742112-18-000023,ivc
2018-02-26,742126,"US ECOLOGY, INC.",10-K,2018-02-26,0001558370-18-001087,
2018-02-28,742278,RPC INC,10-K,2018-02-28,0001144204-18-011709,res
2018-02-28,74260,OLD REPUBLIC INTERNATIONAL CORP,10-K,2018-02-28,0000074260-18-000012,ori
2018-02-26,74303,OLIN CORP,10-K,2018-02-26,0000074303-18-000007,oln
2018-02-26,7431,ARMSTRONG WORLD INDUSTRIES INC,10-K,2018-02-26,0001564590-18-003128,awi
2018-03-01,743238,SPARTAN MOTORS INC,10-K,2018-03-01,0001437749-18-003606,shyf
2018-03-13,743367,BAR HARBOR BANKSHARES,10-K,2018-03-13,0000743367-18-000047,bhb
2018-03-29,744187,REX AMERICAN RESOURCES Corp,10-K,2018-03-29,0000930413-18-001149,rex
2018-03-07,744218,"Celldex Therapeutics, Inc.",10-K,2018-03-07,0001047469-18-001363,cldx
2018-02-28,744455,GREAT WEST LIFE & ANNUITY INSURANCE CO,10-K,2018-02-28,0000744455-18-000003,
2018-03-28,744825,AMERICAN SHARED HOSPITAL SERVICES,10-K,2018-03-28,0001144204-18-017461,ams
2018-03-01,745308,ST JOE CO,10-K,2018-03-01,0000745308-18-000004,joe
2018-03-16,745981,MIDSOUTH BANCORP INC,10-K,2018-03-16,0000745981-18-000058,
2018-03-07,746210,"GLOWPOINT, INC.",10-K,2018-03-07,0000746210-18-000012,oblg
2018-03-13,746514,NEW ENGLAND REALTY ASSOCIATES LIMITED PARTNERSHIP,10-K,2018-03-13,0001558370-18-001971,nen
2018-02-23,746515,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,10-K,2018-02-23,0000746515-18-000004,expd
2018-03-12,746838,UNISYS CORP,10-K,2018-03-12,0000746838-18-000009,uis
2018-02-26,747159,JMB 245 PARK AVENUE ASSOCIATES LTD,10-K,2018-02-26,0000892626-18-000040,
2018-02-28,747540,SURGE COMPONENTS INC,10-K,2018-02-28,0001213900-18-002400,sprs
2018-03-09,748592,NTN BUZZTIME INC,10-K,2018-03-09,0001493152-18-003164,btx
2018-02-22,749251,GARTNER INC,10-K,2018-02-22,0000749251-18-000004,it
2018-03-27,749647,Celsion CORP,10-K,2018-03-27,0001437749-18-005539,clsn
2018-03-30,749660,ICAD INC,10-K,2018-03-30,0001193125-18-103266,icad
2018-03-01,750004,SCIENTIFIC GAMES CORP,10-K,2018-03-01,0000750004-18-000011,sgms
2018-02-23,750556,SUNTRUST BANKS INC,10-K,2018-02-23,0000750556-18-000079,
2018-03-16,750558,QNB CORP,10-K,2018-03-16,0001564590-18-006028,qnbc
2018-03-13,750574,"AUBURN NATIONAL BANCORPORATION, INC",10-K,2018-03-13,0001193125-18-080325,aubn
2018-02-27,750577,HANCOCK HOLDING CO,10-K,2018-02-27,0000750577-18-000009,hwcpz
2018-03-09,750686,CAMDEN NATIONAL CORP,10-K,2018-03-09,0000750686-18-000057,cac
2018-02-16,750813,SEITEL INC,10-K,2018-02-16,0000750813-18-000006,
2018-02-13,751364,"NATIONAL RETAIL PROPERTIES, INC.",10-K,2018-02-13,0000751364-18-000024,nnn-pf
2018-03-09,751978,VICOR CORP,10-K,2018-03-09,0001193125-18-077391,vicr
2018-03-12,75208,OVERSEAS SHIPHOLDING GROUP INC,10-K,2018-03-12,0000075208-18-000021,ogsrw
2018-02-23,752294,ELECTRONIC SYSTEMS TECHNOLOGY INC,10-K,2018-02-23,0001052918-18-000046,elst
2018-02-23,75252,OWENS & MINOR INC/VA/,10-K,2018-02-23,0000075252-18-000042,omi
2018-03-08,752642,"UMH PROPERTIES, INC.",10-K,2018-03-08,0001493152-18-003093,umh-pc
2018-02-27,752714,MCGRATH RENTCORP,10-K,2018-02-27,0001564590-18-003494,mgrc
2018-02-16,753308,NEXTERA ENERGY INC,10-K,2018-02-16,0000753308-18-000013,nee-pq
2018-03-29,75340,P&F INDUSTRIES INC,10-K,2018-03-29,0001144204-18-017894,pfin
2018-02-21,75362,PACCAR INC,10-K,2018-02-21,0001564590-18-002675,pcar
2018-02-06,7536,ARROW ELECTRONICS INC,10-K,2018-02-06,0001666359-18-000002,arw
2018-03-20,753772,MEDIZONE INTERNATIONAL INC,10-K,2018-03-20,0001185185-18-000468,
2018-02-23,754737,SCANA CORP,10-K,2018-02-23,0000754737-18-000115,
2018-02-09,75488,PACIFIC GAS & ELECTRIC Co,10-K,2018-02-09,0001004980-18-000003,
2018-02-01,755001,UNITIL CORP,10-K,2018-02-01,0001193125-18-028247,utl
2018-02-26,75594,PACIFICORP /OR/,10-K,2018-02-26,0001081316-18-000014,ppwlo
2018-02-28,75677,PACKAGING CORP OF AMERICA,10-K,2018-02-28,0001564590-18-003690,pkg
2018-02-28,75679,GCI INC,10-K,2018-02-28,0000075679-18-000008,
2018-02-14,757011,USG CORP,10-K,2018-02-14,0000757011-18-000014,usg
2018-03-16,758938,QUALSTAR CORP,10-K,2018-03-16,0001437749-18-004815,qbak
2018-02-22,759944,CITIZENS FINANCIAL GROUP INC/RI,10-K,2018-02-22,0000759944-18-000016,cfg-pe
2018-03-01,760498,BANCFIRST CORP /OK/,10-K,2018-03-01,0001564590-18-004014,banfp
2018-02-23,76063,PANHANDLE EASTERN PIPE LINE CO LP,10-K,2018-02-23,0000076063-18-000005,
2018-02-12,761648,"CEDAR REALTY TRUST, INC.",10-K,2018-02-12,0001564590-18-001854,cdr-pb
2018-02-07,7623,ARTS WAY MANUFACTURING CO INC,10-K,2018-02-07,0001437749-18-001906,artw
2018-03-08,76282,PARK OHIO HOLDINGS CORP,10-K,2018-03-08,0000076282-18-000013,pkoh
2018-02-21,76321,PARKER DRILLING CO /DE/,10-K,2018-02-21,0000076321-18-000020,pkdcw
2018-03-08,763563,CHEMUNG FINANCIAL CORP,10-K,2018-03-08,0000763563-18-000053,chmg
2018-02-28,763744,LCI INDUSTRIES,10-K,2018-02-28,0000763744-18-000042,lcii
2018-03-01,763901,POPULAR INC,10-K,2018-03-01,0001193125-18-066922,bpopn
2018-03-09,763907,FIRST UNITED CORP/MD/,10-K,2018-03-09,0001144204-18-013891,func
2018-02-23,764038,SOUTH STATE Corp,10-K,2018-02-23,0001558370-18-001012,ssb
2018-02-14,764065,CLEVELAND-CLIFFS INC.,10-K,2018-02-14,0000764065-18-000035,clf
2018-02-27,764180,"ALTRIA GROUP, INC.",10-K,2018-02-27,0000764180-18-000028,mo
2018-02-26,764195,VBI Vaccines Inc/BC,10-K,2018-02-26,0001493152-18-002611,vbiv
2018-03-26,764579,CAS MEDICAL SYSTEMS INC,10-K,2018-03-26,0001072613-18-000240,casm
2018-02-23,764622,PINNACLE WEST CAPITAL CORP,10-K,2018-02-23,0000764622-18-000018,pnw
2018-02-15,764764,CATERPILLAR FINANCIAL SERVICES CORP,10-K,2018-02-15,0000764764-18-000016,
2018-03-14,765207,"First Bancorp, Inc /ME/",10-K,2018-03-14,0000765207-18-000008,fnlc
