filing_date,cik,company_name,form_type,filing_date,accession,ticker
2020-03-26,352049,TOLEDO EDISON CO,10-K,2020-03-26,0001578443-20-000007,
2020-03-02,35214,FERRO CORP,10-K,2020-03-02,0000035214-20-000009,foe
2020-02-21,352541,ALLIANT ENERGY CORP,10-K,2020-02-21,0000352541-20-000021,lnt
2020-02-28,352736,ALLSTATE LIFE INSURANCE CO,10-K,2020-02-28,0000352736-20-000002,
2020-02-27,352825,FOSTER L B CO,10-K,2020-02-27,0000352825-20-000008,fstr
2020-02-26,352915,UNIVERSAL HEALTH SERVICES INC,10-K,2020-02-26,0001564590-20-006793,uhid
2020-03-16,352955,"CKX LANDS, INC.",10-K,2020-03-16,0001437749-20-005195,ckx
2020-03-02,353020,Aegion Corp,10-K,2020-03-02,0001437749-20-004092,aegn
2020-02-13,353569,QUIDEL CORP /DE/,10-K,2020-02-13,0000353569-20-000018,qdel
2020-02-07,354190,ARTHUR J. GALLAGHER & CO.,10-K,2020-02-07,0001193125-20-028191,ajg
2020-03-02,354647,CVB FINANCIAL CORP,10-K,2020-03-02,0001193125-20-059185,cvbf
2020-02-28,354707,HAWAIIAN ELECTRIC INDUSTRIES INC,10-K,2020-02-28,0000354707-20-000045,he
2020-02-27,354908,FLIR SYSTEMS INC,10-K,2020-02-27,0000354908-20-000010,flir
2020-03-25,354950,"HOME DEPOT, INC.",10-K,2020-03-25,0000354950-20-000015,hd
2020-02-26,354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,10-K,2020-02-26,0001628280-20-002311,shen
2020-03-02,35527,FIFTH THIRD BANCORP,10-K,2020-03-02,0001193125-20-057751,fitbp
2020-03-13,355379,MIDWEST HOLDING INC.,10-K,2020-03-13,0001558370-20-002592,mdwt
2020-03-12,355573,REAL ESTATE ASSOCIATES LTD IV,10-K,2020-03-12,0001376474-20-000061,
2020-02-26,355811,GENTEX CORP,10-K,2020-02-26,0000355811-20-000007,gntx
2020-03-02,356171,TRICO BANCSHARES /,10-K,2020-03-02,0000356171-20-000021,tcbk
2020-02-25,3570,"Cheniere Energy, Inc.",10-K,2020-02-25,0000003570-20-000043,lng
2020-03-06,357173,OLD SECOND BANCORP INC,10-K,2020-03-06,0000357173-20-000013,osbc
2020-02-28,357301,TRUSTCO BANK CORP N Y,10-K,2020-02-28,0001140361-20-004402,trst
2020-02-14,36029,FIRST FINANCIAL BANKSHARES INC,10-K,2020-02-14,0001193125-20-037760,ffin
2020-02-27,36047,"CORELOGIC, INC.",10-K,2020-02-27,0000036047-20-000015,clgx
2020-02-20,36104,US BANCORP \DE\,10-K,2020-02-20,0001193125-20-043622,usb-pr
2020-02-20,36146,TRUSTMARK CORP,10-K,2020-02-20,0001564590-20-005569,trmk
2020-02-20,36270,M&T BANK CORP,10-K,2020-02-20,0001564590-20-005365,mtb
2020-02-28,36377,"FIRST HAWAIIAN, INC.",10-K,2020-02-28,0001558370-20-001695,fhb
2020-03-12,36506,MACKINAC FINANCIAL CORP /MI/,10-K,2020-03-12,0001558370-20-002539,mfnc
2020-01-21,36840,FIRST REAL ESTATE INVESTMENT TRUST OF NEW JERSEY,10-K,2020-01-21,0001174947-20-000048,frevs
2020-02-28,36966,FIRST HORIZON NATIONAL CORP,10-K,2020-02-28,0000930413-20-000605,fhnnp
2020-02-14,37634,FLORIDA POWER & LIGHT CO,10-K,2020-02-14,0000753308-20-000021,
2020-02-20,37637,"DUKE ENERGY FLORIDA, LLC.",10-K,2020-02-20,0001326160-20-000034,
2020-03-27,37637,"DUKE ENERGY FLORIDA, LLC.",10-K,2020-03-27,0001669374-20-000008,
2020-02-28,37785,FMC CORP,10-K,2020-02-28,0000037785-20-000035,fmc
2020-02-27,37808,FNB CORP/PA/,10-K,2020-02-27,0000037808-20-000004,fnb-pe
2020-02-05,37996,FORD MOTOR CO,10-K,2020-02-05,0000037996-20-000010,f-pc
2020-02-05,38009,FORD MOTOR CREDIT CO LLC,10-K,2020-02-05,0000038009-20-000009,
2020-03-30,38723,1st FRANKLIN FINANCIAL CORP,10-K,2020-03-30,0001376474-20-000072,
2020-02-25,38725,FRANKLIN ELECTRIC CO INC,10-K,2020-02-25,0000038725-20-000053,fele
2020-02-04,39263,"CULLEN/FROST BANKERS, INC.",10-K,2020-02-04,0000039263-20-000010,cfr-pb
2020-03-06,39311,INDEPENDENT BANK CORP /MI/,10-K,2020-03-06,0001140361-20-005031,ibcp
2020-01-24,39368,FULLER H B CO,10-K,2020-01-24,0001437749-20-001155,ful
2020-03-02,39899,TEGNA INC,10-K,2020-03-02,0000039899-20-000006,tgna
2020-03-17,39911,GAP INC,10-K,2020-03-17,0000039911-20-000019,gps
2020-02-19,40211,GATX CORP,10-K,2020-02-19,0000040211-20-000017,gmta
2020-02-10,40533,GENERAL DYNAMICS CORP,10-K,2020-02-10,0000040533-20-000015,gd
2020-02-24,40545,GENERAL ELECTRIC CO,10-K,2020-02-24,0000040545-20-000009,ge
2020-02-25,40729,Ally Financial Inc.,10-K,2020-02-25,0000040729-20-000005,ally-pa
2020-02-19,40888,"AEROJET ROCKETDYNE HOLDINGS, INC.",10-K,2020-02-19,0000040888-20-000003,ajrd
2020-02-21,40987,GENUINE PARTS CO,10-K,2020-02-21,0000040987-20-000010,gpc
2020-02-20,41091,GEORGIA POWER CO,10-K,2020-02-20,0000092122-20-000017,gpja
2020-02-26,41719,GLATFELTER P H CO,10-K,2020-02-26,0001564590-20-006478,glt
2020-03-11,42316,GOLDFIELD CORP,10-K,2020-03-11,0001564590-20-010101,
2020-02-11,42582,GOODYEAR TIRE & RUBBER CO /OH/,10-K,2020-02-11,0000950123-20-001393,gt
2020-03-02,42682,GORMAN RUPP CO,10-K,2020-03-02,0001193125-20-058694,grc
2020-02-27,4281,Arconic Inc.,10-K,2020-02-27,0000004281-20-000038,hwm-p
2020-02-18,42888,GRACO INC,10-K,2020-02-18,0000042888-20-000015,ggg
2020-02-27,43196,GRAY TELEVISION INC,10-K,2020-02-27,0001437749-20-003706,gtn-a
2020-02-20,4447,HESS CORP,10-K,2020-02-20,0001564590-20-005545,hes
2020-02-11,45012,HALLIBURTON CO,10-K,2020-02-11,0000045012-20-000031,hal
2020-02-19,4515,"AMERICAN AIRLINES, INC.",10-K,2020-02-19,0000006201-20-000023,
2020-02-21,45876,HARSCO CORP,10-K,2020-02-21,0000045876-20-000026,hsc
2020-03-19,45919,HARTE HANKS INC,10-K,2020-03-19,0000045919-20-000003,hrth
2020-02-27,46080,"HASBRO, INC.",10-K,2020-02-27,0000046080-20-000028,has
2020-03-11,46129,ALLIED MOTION TECHNOLOGIES INC,10-K,2020-03-11,0001104659-20-031928,amot
2020-03-02,46195,BANK OF HAWAII CORP,10-K,2020-03-02,0000046195-20-000023,boh-pa
2020-02-28,46207,HAWAIIAN ELECTRIC CO INC,10-K,2020-02-28,0000354707-20-000045,hawem
2020-02-20,47111,HERSHEY CO,10-K,2020-02-20,0000047111-20-000007,hsy
2020-02-25,47129,HERTZ CORP,10-K,2020-02-25,0001657853-20-000007,
2020-03-13,47307,CRAWFORD UNITED Corp,10-K,2020-03-13,0001437749-20-005100,crawa
2020-02-20,48039,HollyFrontier Corp,10-K,2020-02-20,0000048039-20-000015,hfc
2020-02-25,48287,HNI CORP,10-K,2020-02-25,0000048287-20-000045,hni
2020-02-27,48732,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,10-K,2020-02-27,0001130310-20-000016,
2020-02-14,48898,HUBBELL INC,10-K,2020-02-14,0001628280-20-001557,hubb
2020-02-20,4904,AMERICAN ELECTRIC POWER CO INC,10-K,2020-02-20,0000004904-20-000007,aeppz
2020-02-20,49071,HUMANA INC,10-K,2020-02-20,0000049071-20-000032,hum
2020-02-14,49196,HUNTINGTON BANCSHARES INC/MD,10-K,2020-02-14,0000049196-20-000010,hbanp
2020-02-13,49600,EASTGROUP PROPERTIES INC,10-K,2020-02-13,0000049600-20-000030,egp
2020-02-13,4962,AMERICAN EXPRESS CO,10-K,2020-02-13,0000004962-20-000030,axp
2020-02-20,49648,IDAHO POWER CO,10-K,2020-02-20,0001057877-20-000040,
2020-02-27,4969,AMERICAN EXPRESS CREDIT CORP,10-K,2020-02-27,0000004969-20-000023,
2020-02-24,49754,"Dine Brands Global, Inc.",10-K,2020-02-24,0000049754-20-000007,din
2020-02-21,4977,AFLAC INC,10-K,2020-02-21,0000004977-20-000044,afl
2020-02-14,49826,ILLINOIS TOOL WORKS INC,10-K,2020-02-14,0000049826-20-000020,itw
2020-02-26,49938,IMPERIAL OIL LTD,10-K,2020-02-26,0001193125-20-050268,imo
2020-02-20,50172,INDIANA MICHIGAN POWER CO,10-K,2020-02-20,0000004904-20-000007,
2020-01-24,50863,INTEL CORP,10-K,2020-01-24,0000050863-20-000011,intc
2020-02-25,51143,INTERNATIONAL BUSINESS MACHINES CORP,10-K,2020-02-25,0001558370-20-001334,ibm
2020-03-03,51253,INTERNATIONAL FLAVORS & FRAGRANCES INC,10-K,2020-03-03,0000051253-20-000007,ifft
2020-02-19,51434,INTERNATIONAL PAPER CO /NEW/,10-K,2020-02-19,0000051434-20-000011,inpap
2020-02-21,51644,"INTERPUBLIC GROUP OF COMPANIES, INC.",10-K,2020-02-21,0000051644-20-000013,ipg
2020-02-26,52428,AMERIPRISE CERTIFICATE CO,10-K,2020-02-26,0000820027-20-000012,
2020-02-21,52485,INTERSTATE POWER & LIGHT CO,10-K,2020-02-21,0000352541-20-000021,ipldp
2020-02-21,5272,AMERICAN INTERNATIONAL GROUP INC,10-K,2020-02-21,0001104659-20-023889,aig-pa
2020-02-20,52795,ANIXTER INTERNATIONAL INC,10-K,2020-02-20,0000052795-20-000037,
2020-02-24,52827,RAYONIER INC,10-K,2020-02-24,0000052827-20-000011,ryn
2020-02-24,54381,KAMAN Corp,10-K,2020-02-24,0000054381-20-000008,kamn
2020-03-02,54476,"EVERGY METRO, INC.",10-K,2020-03-02,0001711269-20-000012,
2020-01-24,54480,KANSAS CITY SOUTHERN,10-K,2020-01-24,0000054480-20-000015,ksu-p
2020-03-02,54507,"EVERGY KANSAS CENTRAL, INC.",10-K,2020-03-02,0001711269-20-000012,
2020-02-24,55067,KELLOGG CO,10-K,2020-02-24,0001628280-20-002113,k
2020-02-13,55135,KELLY SERVICES INC,10-K,2020-02-13,0000055135-20-000006,kelyb
2020-02-18,5513,Unum Group,10-K,2020-02-18,0000005513-20-000027,unma
2020-02-14,55387,KENTUCKY UTILITIES CO,10-K,2020-02-14,0000922224-20-000005,
2020-02-13,55785,KIMBERLY CLARK CORP,10-K,2020-02-13,0000055785-20-000016,kmb
2020-02-24,56047,KIRBY CORP,10-K,2020-02-24,0001140361-20-003820,kex
2020-02-20,58492,LEGGETT & PLATT INC,10-K,2020-02-20,0000058492-20-000002,leg
2020-03-12,59255,VALHI INC /DE/,10-K,2020-03-12,0001564590-20-010472,vhi
2020-03-02,59440,VECTOR GROUP LTD,10-K,2020-03-02,0000059440-20-000004,vgr
2020-02-19,59478,ELI LILLY & Co,10-K,2020-02-19,0000059478-20-000057,lly
2020-02-27,59527,LINCOLN ELECTRIC HOLDINGS INC,10-K,2020-02-27,0000059527-20-000007,leco
2020-02-20,59558,LINCOLN NATIONAL CORP,10-K,2020-02-20,0000059558-20-000012,lnc
2020-03-10,5981,AMERICAN VANGUARD CORP,10-K,2020-03-10,0001564590-20-009724,avd
2020-02-12,60086,LOEWS CORP,10-K,2020-02-12,0001193125-20-031657,l
2020-02-13,60519,LOUISIANA-PACIFIC CORP,10-K,2020-02-13,0001793498-20-000014,lpx
2020-02-14,60549,LOUISVILLE GAS & ELECTRIC CO /KY/,10-K,2020-02-14,0000922224-20-000005,
2020-03-23,60667,LOWES COMPANIES INC,10-K,2020-03-23,0000060667-20-000036,low
2020-02-25,60714,LSB INDUSTRIES INC,10-K,2020-02-25,0001564590-20-006380,lxu
2020-02-26,60977,LYDALL INC /DE/,10-K,2020-02-26,0001628280-20-002246,ldl
2020-03-30,61004,LGL GROUP INC,10-K,2020-03-30,0001564590-20-014263,lgl-wt
2020-02-27,61339,MADISON GAS & ELECTRIC CO,10-K,2020-02-27,0001161728-20-000016,
2020-02-24,61398,TELLURIAN INC. /DE/,10-K,2020-02-24,0000061398-20-000002,tell
2020-03-16,6176,AMPCO PITTSBURGH CORP,10-K,2020-03-16,0001564590-20-011218,ap-wt
2020-02-14,61986,MANITOWOC CO INC,10-K,2020-02-14,0001564590-20-004745,mtw
2020-02-19,6201,American Airlines Group Inc.,10-K,2020-02-19,0000006201-20-000023,aal
2020-02-24,62234,MARCUS CORP,10-K,2020-02-24,0001104659-20-024194,mcs
2020-02-20,62709,"MARSH & MCLENNAN COMPANIES, INC.",10-K,2020-02-20,0000062709-20-000010,mmc
2020-02-11,62996,MASCO CORP /DE/,10-K,2020-02-11,0000062996-20-000006,mas
2020-02-25,63276,MATTEL INC /DE/,10-K,2020-02-25,0001628280-20-002192,mat
2020-03-03,63330,MAUI LAND & PINEAPPLE CO INC,10-K,2020-03-03,0001437749-20-004231,mlp
2020-01-28,63754,MCCORMICK & CO INC,10-K,2020-01-28,0000063754-20-000022,mkc
2020-02-26,63908,MCDONALDS CORP,10-K,2020-02-26,0000063908-20-000022,mcd
2020-02-10,64040,S&P Global Inc.,10-K,2020-02-10,0000064040-20-000055,spgi
2020-02-18,64803,CVS HEALTH Corp,10-K,2020-02-18,0000064803-20-000007,cvs
2020-03-30,6494,ANDREA ELECTRONICS CORP,10-K,2020-03-30,0001206774-20-000985,andr
2020-02-12,64996,MERCURY GENERAL CORP,10-K,2020-02-12,0000064996-20-000012,mcy
2020-03-27,65596,SIEBERT FINANCIAL CORP,10-K,2020-03-27,0001157523-20-000435,sieb
2020-02-12,65759,MICROPAC INDUSTRIES INC,10-K,2020-02-12,0001010549-20-000010,mpad
2020-03-12,65770,"MICROVISION, INC.",10-K,2020-03-12,0001136261-20-000079,mvis
2020-02-21,65984,ENTERGY CORP /DE/,10-K,2020-02-21,0000065984-20-000069,etr
2020-02-27,66004,MIDDLESEX WATER CO,10-K,2020-02-27,0001174947-20-000248,msexp
2020-03-20,66496,MILLS MUSIC TRUST,10-K,2020-03-20,0001193125-20-080700,mmtrs
2020-02-20,66570,MSA Safety Inc,10-K,2020-02-20,0000066570-20-000005,mnesp
2020-01-16,66600,"Quad M Solutions, Inc.",10-K,2020-01-16,0001477932-20-000242,mmmm
2020-02-06,66740,3M CO,10-K,2020-02-06,0001558370-20-000581,mmm
2020-02-13,66756,ALLETE INC,10-K,2020-02-13,0000066756-20-000016,ale
2020-02-21,66901,"ENTERGY MISSISSIPPI, LLC",10-K,2020-02-21,0000065984-20-000069,emp
2020-02-20,66904,MISSISSIPPI POWER CO,10-K,2020-02-20,0000092122-20-000017,
2020-03-02,67215,DYCOM INDUSTRIES INC,10-K,2020-03-02,0000067215-20-000012,dy
2020-02-28,6769,APACHE CORP,10-K,2020-02-28,0001733037-20-000004,
2020-02-21,67716,MDU RESOURCES GROUP INC,10-K,2020-02-21,0000067716-20-000010,mdu
2020-02-14,68505,"Motorola Solutions, Inc.",10-K,2020-02-14,0000068505-20-000006,msi
2020-03-05,68622,QWEST CORP,10-K,2020-03-05,0000068622-20-000004,ctz
2020-02-20,6879,APPALACHIAN POWER CO,10-K,2020-02-20,0000004904-20-000007,
2020-03-06,69488,MYERS INDUSTRIES INC,10-K,2020-03-06,0001564590-20-009170,mye
2020-02-21,700564,FULTON FINANCIAL CORP,10-K,2020-02-21,0000700564-20-000014,fultp
2020-03-09,700565,"FIRST MID BANCSHARES, INC.",10-K,2020-03-09,0000700565-20-000003,fmbh
2020-01-27,700764,"VICTORY OILFIELD TECH, INC.",10-K,2020-01-27,0001213900-20-001827,vyey
2020-03-05,700841,RCM TECHNOLOGIES INC,10-K,2020-03-05,0000700841-20-000006,rcmt
2020-03-04,700923,MYR GROUP INC.,10-K,2020-03-04,0001104659-20-029253,myrg
2020-03-02,701288,ATRION CORP,10-K,2020-03-02,0001654954-20-002158,atri
2020-02-25,701347,CENTRAL PACIFIC FINANCIAL CORP,10-K,2020-02-25,0000701347-20-000004,cpf
2020-02-20,701374,Six Flags Entertainment Corp,10-K,2020-02-20,0001558370-20-001092,six
2020-03-26,701719,Envela Corp,10-K,2020-03-26,0001493152-20-004823,ela
2020-03-16,701869,INDEPENDENCE HOLDING CO,10-K,2020-03-16,0000701869-20-000003,ihc
2020-03-30,701985,"L Brands, Inc.",10-K,2020-03-30,0000701985-20-000010,lb
2020-02-06,702165,NORFOLK SOUTHERN CORP,10-K,2020-02-06,0000702165-20-000011,nsc
2020-02-28,702325,FIRST MIDWEST BANCORP INC,10-K,2020-02-28,0000702325-20-000010,fmbip
2020-03-06,702513,Bank of Commerce Holdings,10-K,2020-03-06,0001437749-20-004516,boch
2020-02-24,70318,TENET HEALTHCARE CORP,10-K,2020-02-24,0000070318-20-000014,thc
2020-02-27,703604,LAWSON PRODUCTS INC/NEW/DE/,10-K,2020-02-27,0000703604-20-000016,laws
2020-03-13,7039,TRECORA RESOURCES,10-K,2020-03-13,0000007039-20-000050,trec
2020-03-10,70415,GP STRATEGIES CORP,10-K,2020-03-10,0000070415-20-000036,gpx
2020-02-27,704415,"TIVITY HEALTH, INC.",10-K,2020-02-27,0001564590-20-007464,tvty
2020-03-04,704440,REPRO MED SYSTEMS INC,10-K,2020-03-04,0001161697-20-000108,krmd
2020-02-25,704532,Onto Innovation Inc.,10-K,2020-02-25,0001564590-20-006357,onto
2020-03-06,70487,NATIONAL RESEARCH CORP,10-K,2020-03-06,0001437749-20-004493,nrc
2020-02-28,705432,SOUTHSIDE BANCSHARES INC,10-K,2020-02-28,0000705432-20-000022,sbsi
2020-02-28,706129,HORIZON BANCORP INC /IN/,10-K,2020-02-28,0001193125-20-055512,hbnc
2020-02-20,706688,AARON'S INC,10-K,2020-02-20,0000706688-20-000012,
2020-03-16,706698,UTAH MEDICAL PRODUCTS INC,10-K,2020-03-16,0001096906-20-000111,utmd
2020-03-13,706863,UNION BANKSHARES INC,10-K,2020-03-13,0000706863-20-000044,unb
2020-02-12,707179,OLD NATIONAL BANCORP /IN/,10-K,2020-02-12,0001564590-20-004289,onb
2020-03-09,707388,DIGIRAD CORP,10-K,2020-03-09,0000707388-20-000007,strrp
2020-03-20,707511,REGENERX BIOPHARMACEUTICALS INC,10-K,2020-03-20,0001104659-20-036901,rgrx
2020-03-02,707605,AMERISERV FINANCIAL INC /PA/,10-K,2020-03-02,0001104659-20-027896,asrvp
2020-02-18,7084,Archer-Daniels-Midland Co,10-K,2020-02-18,0000007084-20-000009,adm
2020-02-19,70858,BANK OF AMERICA CORP /DE/,10-K,2020-02-19,0000070858-20-000011,mer-pk
2020-02-28,70866,NCR CORP,10-K,2020-02-28,0000070866-20-000007,ncrrp
2020-02-28,708781,CASS INFORMATION SYSTEMS INC,10-K,2020-02-28,0001206774-20-000650,cass
2020-02-28,708819,MCDERMOTT INTERNATIONAL INC,10-K,2020-02-28,0001564590-20-007841,
2020-03-16,708821,PAR TECHNOLOGY CORP,10-K,2020-03-16,0000708821-20-000018,par
2020-02-21,708955,FIRST FINANCIAL BANCORP /OH/,10-K,2020-02-21,0000708955-20-000011,ffbc
2020-03-05,709337,FARMERS NATIONAL BANC CORP /OH/,10-K,2020-03-05,0001564590-20-008884,fmnb
2020-03-02,710752,SABINE ROYALTY TRUST,10-K,2020-03-02,0001193125-20-058584,sbr
2020-03-20,711034,THUNDER MOUNTAIN GOLD INC,10-K,2020-03-20,0001052918-20-000055,thmg
2020-03-27,711477,KIEWIT ROYALTY TRUST,10-K,2020-03-27,0001104659-20-039515,kiry
2020-03-30,711669,COLONY BANKCORP INC,10-K,2020-03-30,0001437749-20-006546,cban
2020-03-17,711772,CAMBRIDGE BANCORP,10-K,2020-03-17,0001564590-20-011230,catc
2020-02-24,71180,NEVADA POWER CO,10-K,2020-02-24,0001081316-20-000003,
2020-02-27,712034,ACCO BRANDS Corp,10-K,2020-02-27,0000712034-20-000013,acco
2020-02-28,712534,FIRST MERCHANTS CORP,10-K,2020-02-28,0000712534-20-000060,frme
2020-03-02,712537,FIRST COMMONWEALTH FINANCIAL CORP /PA/,10-K,2020-03-02,0000712537-20-000006,fcf
2020-03-16,712770,ONE LIBERTY PROPERTIES INC,10-K,2020-03-16,0001104659-20-033752,olp
2020-03-02,712771,"ConnectOne Bancorp, Inc.",10-K,2020-03-02,0001206774-20-000674,cnob
2020-03-02,713676,"PNC FINANCIAL SERVICES GROUP, INC.",10-K,2020-03-02,0000713676-20-000042,pnc-pp
2020-03-26,714256,Sanara MedTech Inc.,10-K,2020-03-26,0001654954-20-003345,smti
2020-03-10,714310,VALLEY NATIONAL BANCORP,10-K,2020-03-10,0000714310-20-000066,vlypo
2020-03-02,714395,"GERMAN AMERICAN BANCORP, INC.",10-K,2020-03-02,0000714395-20-000008,gabc
2020-03-06,714562,FIRST FINANCIAL CORP /IN/,10-K,2020-03-06,0000714562-20-000031,thff
2020-03-16,714712,JUNIATA VALLEY FINANCIAL CORP,10-K,2020-03-16,0001558370-20-002801,juvf
2020-02-27,715072,RENASANT CORP,10-K,2020-02-27,0000715072-20-000046,rnst
2020-02-21,71508,"ENTERGY NEW ORLEANS, LLC",10-K,2020-02-21,0000065984-20-000069,eno
2020-01-09,715446,Anixa Biosciences Inc,10-K,2020-01-09,0001513162-20-000009,anix
2020-03-06,715579,ACNB CORP,10-K,2020-03-06,0001047469-20-001268,acnb
2020-03-16,71557,"Nuvera Communications, Inc.",10-K,2020-03-16,0001513162-20-000052,nuvr
2020-02-26,715787,INTERFACE INC,10-K,2020-02-26,0000715787-20-000009,tile
2020-02-28,715957,"DOMINION ENERGY, INC",10-K,2020-02-28,0001193125-20-054469,drua
2020-03-11,716006,YRC Worldwide Inc.,10-K,2020-03-11,0001564590-20-010103,yell
2020-02-24,716133,CINCINNATI BELL INC,10-K,2020-02-24,0001564590-20-006066,cbb-pb
2020-03-11,716605,PENNS WOODS BANCORP INC,10-K,2020-03-11,0000716605-20-000005,pwod
2020-03-16,716634,READING INTERNATIONAL INC,10-K,2020-03-16,0000716634-20-000003,rdib
2020-02-27,71691,NEW YORK TIMES CO,10-K,2020-02-27,0000071691-20-000003,nyt
2020-02-27,717423,MURPHY OIL CORP,10-K,2020-02-27,0000717423-20-000008,mur
2020-02-28,717538,ARROW FINANCIAL CORP,10-K,2020-02-28,0000717538-20-000054,arow
2020-02-18,717605,HEXCEL CORP /DE/,10-K,2020-02-18,0001564590-20-005037,hxl
2020-03-18,717806,FIRST US BANCSHARES INC,10-K,2020-03-18,0001564590-20-011613,fusb
2020-02-21,71829,NEWPARK RESOURCES INC,10-K,2020-02-21,0000071829-20-000009,nr
2020-03-16,718413,COMMUNITY BANCORP /VT,10-K,2020-03-16,0001654954-20-002656,cmtv
2020-02-27,718877,"Activision Blizzard, Inc.",10-K,2020-02-27,0000718877-20-000003,atvi
2020-02-26,718937,STAAR SURGICAL CO,10-K,2020-02-26,0001564590-20-006791,staa
2020-03-31,719135,Apyx Medical Corp,10-K,2020-03-31,0000719135-20-000029,apyx
2020-03-02,719220,S&T BANCORP INC,10-K,2020-03-02,0000719220-20-000013,stba
2020-03-13,719402,FIRST NATIONAL CORP /VA/,10-K,2020-03-13,0001437749-20-005188,fxnc
2020-02-10,719413,HECLA MINING CO/DE/,10-K,2020-02-10,0001437749-20-002109,hl-pb
2020-03-30,719494,"Inrad Optics, Inc.",10-K,2020-03-30,0001104659-20-040561,inrd
2020-02-28,719739,SVB FINANCIAL GROUP,10-K,2020-02-28,0000719739-20-000016,sivbp
2020-03-27,719955,WILLIAMS SONOMA INC,10-K,2020-03-27,0001193125-20-088937,wsm
2020-02-19,720672,STIFEL FINANCIAL CORP,10-K,2020-02-19,0001564590-20-005266,sf-pc
2020-03-11,720858,INVESTORS TITLE CO,10-K,2020-03-11,0000720858-20-000009,itic
2020-03-11,72162,NL INDUSTRIES INC,10-K,2020-03-11,0001564590-20-010117,nl
2020-02-24,721994,LAKELAND FINANCIAL CORP,10-K,2020-02-24,0001104659-20-024065,lkfn
2020-01-31,72205,NOBILITY HOMES INC,10-K,2020-01-31,0001193125-20-020719,nobh
2020-02-12,72207,NOBLE ENERGY INC,10-K,2020-02-12,0000072207-20-000010,
2020-03-19,722313,NORTECH SYSTEMS INC,10-K,2020-03-19,0001437749-20-005686,nsys
2020-03-11,722723,"HANGER, INC.",10-K,2020-03-11,0001104659-20-031942,hngr
2020-02-27,722830,IMMUNOMEDICS INC,10-K,2020-02-27,0000722830-20-000003,
2020-03-02,723188,"COMMUNITY BANK SYSTEM, INC.",10-K,2020-03-02,0001140361-20-004510,cbu
2020-03-20,72333,NORDSTROM INC,10-K,2020-03-20,0000072333-20-000078,jwn
2020-02-20,723612,"AVIS BUDGET GROUP, INC.",10-K,2020-02-20,0000723612-20-000011,car
2020-03-13,723646,FRANKLIN FINANCIAL SERVICES CORP /PA/,10-K,2020-03-13,0000723646-20-000017,fraf
2020-03-19,72444,"Vaxart, Inc.",10-K,2020-03-19,0001437749-20-005683,vxrt
2020-03-13,724742,Trinity Place Holdings Inc.,10-K,2020-03-13,0001104659-20-033149,tphs
2020-01-30,725394,DALRADA FINANCIAL CORP,10-K,2020-01-30,0001683168-20-000305,dfco
2020-03-26,72573,MOVADO GROUP INC,10-K,2020-03-26,0001564590-20-013004,mov
2020-03-20,726516,FIRST EQUITY PROPERTIES INC,10-K,2020-03-20,0001010549-20-000040,fepi
2020-03-05,726601,CAPITAL CITY BANK GROUP INC,10-K,2020-03-05,0000726601-20-000006,ccbg
2020-02-24,726728,REALTY INCOME CORP,10-K,2020-02-24,0000726728-20-000033,o
2020-02-27,726854,CITY HOLDING CO,10-K,2020-02-27,0000726854-20-000044,chco
2020-03-13,726865,LINCOLN NATIONAL LIFE INSURANCE CO /IN/,10-K,2020-03-13,0000726865-20-000118,
2020-02-28,727207,"Accelerate Diagnostics, Inc",10-K,2020-02-28,0001628280-20-002502,axdx
2020-03-13,727273,CADIZ INC,10-K,2020-03-13,0000727273-20-000011,cdzi
2020-02-27,72741,EVERSOURCE ENERGY,10-K,2020-02-27,0000072741-20-000008,es
2020-02-19,727510,"ENZON PHARMACEUTICALS, INC.",10-K,2020-02-19,0001104659-20-022802,enzn
2020-02-28,727538,APACHE OFFSHORE INVESTMENT PARTNERSHIP,10-K,2020-02-28,0001673379-20-000004,
2020-03-30,727634,iSign Solutions Inc.,10-K,2020-03-30,0001213900-20-007926,isgn
2020-02-26,727892,RIVERSOURCE LIFE INSURANCE CO,10-K,2020-02-26,0000820027-20-000011,
2020-03-12,727920,AXA EQUITABLE LIFE INSURANCE CO,10-K,2020-03-12,0000727920-20-000008,
2020-02-28,728391,"IPALCO ENTERPRISES, INC.",10-K,2020-02-28,0000728391-20-000005,
2020-03-02,728535,HUNT J B TRANSPORT SERVICES INC,10-K,2020-03-02,0001437749-20-004119,jbht
2020-02-21,7286,ARIZONA PUBLIC SERVICE CO,10-K,2020-02-21,0000764622-20-000017,
2020-02-21,72903,XCEL ENERGY INC,10-K,2020-02-21,0000072903-20-000011,xel
2020-02-21,72909,NORTHERN STATES POWER CO /WI/,10-K,2020-02-21,0000072909-20-000003,
2020-03-25,729580,BEL FUSE INC /NJ,10-K,2020-03-25,0001437749-20-006060,belfb
2020-02-27,72971,WELLS FARGO & COMPANY/MN,10-K,2020-02-27,0000072971-20-000217,wfc-pa
2020-03-02,729986,UNITED BANKSHARES INC/WV,10-K,2020-03-02,0001193125-20-058900,ubsi
2020-03-02,73020,NORTHWEST NATURAL GAS CO,10-K,2020-03-02,0001733998-20-000006,
2020-02-26,730272,REPLIGEN CORP,10-K,2020-02-26,0001193125-20-050136,rgen
