filing_date,cik,company_name,form_type,filing_date,accession,ticker
2021-03-08,920465,LA JOLLA PHARMACEUTICAL CO,10-K,2021-03-08,0001564590-21-011366,ljpc
2021-02-19,920522,"ESSEX PROPERTY TRUST, INC.",10-K,2021-02-19,0000920522-21-000015,ess
2021-01-22,920760,LENNAR CORP /NEW/,10-K,2021-01-22,0001628280-21-000722,len
2021-02-25,92103,SOUTHERN CALIFORNIA EDISON Co,10-K,2021-02-25,0000827052-21-000019,sce-pl
2021-02-09,921082,"HIGHWOODS PROPERTIES, INC.",10-K,2021-02-09,0000921082-21-000003,hiw
2021-02-25,92108,SOUTHERN CALIFORNIA GAS CO,10-K,2021-02-25,0001032208-21-000007,socgm
2021-03-18,921114,"Armata Pharmaceuticals, Inc.",10-K,2021-03-18,0001558370-21-003202,armp
2021-02-22,92116,Golden State Water CO,10-K,2021-02-22,0001056903-21-000021,
2021-03-05,921183,HMN FINANCIAL INC,10-K,2021-03-05,0001437749-21-005111,hmnf
2021-02-18,92122,SOUTHERN CO,10-K,2021-02-18,0000092122-21-000006,soln
2021-03-01,921299,FIBROGEN INC,10-K,2021-03-01,0001564590-21-009871,fgen
2021-02-26,921557,REPUBLIC BANCORP INC /KY/,10-K,2021-02-26,0001558370-21-001988,rbcaa
2021-03-04,921582,IMAX CORP,10-K,2021-03-04,0001564590-21-010996,imax
2021-02-26,921738,PENN NATIONAL GAMING INC,10-K,2021-02-26,0000921738-21-000009,penn
2021-02-16,921825,FIRST INDUSTRIAL REALTY TRUST INC,10-K,2021-02-16,0000921825-21-000006,fr
2021-03-29,921864,CITIBANK CREDIT CARD MASTER TRUST I,10-K,2021-03-29,0001193125-21-098187,
2021-02-18,922224,PPL Corp,10-K,2021-02-18,0000922224-21-000006,ppx
2021-03-12,922247,"Cyclo Therapeutics, Inc.",10-K,2021-03-12,0001437749-21-005946,cythw
2021-02-24,92230,TRUIST FINANCIAL CORP,10-K,2021-02-24,0000092230-21-000032,tfc-pr
2021-03-10,922521,FALCONSTOR SOFTWARE INC,10-K,2021-03-10,0001628280-21-004460,falc
2021-02-25,922621,ERIE INDEMNITY CO,10-K,2021-02-25,0000922621-21-000010,erie
2021-03-12,922864,APARTMENT INVESTMENT & MANAGEMENT CO,10-K,2021-03-12,0001564590-21-012671,aiv
2021-03-26,922869,CAPITAL ONE MASTER TRUST,10-K,2021-03-26,0001162387-21-000004,
2021-03-16,923139,FLUSHING FINANCIAL CORP,10-K,2021-03-16,0001558370-21-003065,ffic
2021-03-02,923571,US XPRESS ENTERPRISES INC,10-K,2021-03-02,0001558370-21-002239,usx
2021-02-16,923796,GEO GROUP INC,10-K,2021-02-16,0001564590-21-006003,geo
2021-02-08,92380,SOUTHWEST AIRLINES CO,10-K,2021-02-08,0000092380-21-000033,luv
2021-03-25,924168,"ENERGY FOCUS, INC/DE",10-K,2021-03-25,0000924168-21-000014,efoi
2021-02-25,92416,SOUTHWEST GAS CORP,10-K,2021-02-25,0001692115-21-000008,
2021-03-30,924719,SMITH MIDLAND CORP,10-K,2021-03-30,0001654954-21-003448,smid
2021-03-03,924822,MILLER INDUSTRIES INC /TN/,10-K,2021-03-03,0000924822-21-000009,mlr
2021-02-25,92487,SOUTHWESTERN ELECTRIC POWER CO,10-K,2021-02-25,0000004904-21-000010,
2021-02-25,924901,MACK CALI REALTY CORP,10-K,2021-02-25,0001562762-21-000063,cli
2021-02-17,92521,SOUTHWESTERN PUBLIC SERVICE CO,10-K,2021-02-17,0000092521-21-000003,
2021-03-12,925528,HUDSON TECHNOLOGIES INC /NY,10-K,2021-03-12,0001104659-21-035666,hdsn
2021-03-31,925660,FLEXPOINT SENSOR SYSTEMS INC,10-K,2021-03-31,0001010412-21-000004,flxt
2021-03-30,925741,"BioCardia, Inc.",10-K,2021-03-30,0001437749-21-007543,bcdaw
2021-02-26,926282,ADTRAN INC,10-K,2021-02-26,0001564590-21-009423,adtn
2021-02-24,926326,"OMNICELL, Inc",10-K,2021-02-24,0000926326-21-000007,omcl
2021-03-31,926617,Aspira Women's Health Inc.,10-K,2021-03-31,0000926617-21-000033,awh
2021-03-15,926660,AIMCO PROPERTIES L.P.,10-K,2021-03-15,0001564590-21-012964,
2021-02-24,927003,ADVANCED ENERGY INDUSTRIES INC,10-K,2021-02-24,0001558370-21-001513,aeis
2021-02-12,927066,DAVITA INC.,10-K,2021-02-12,0000927066-21-000008,dva
2021-02-25,927628,CAPITAL ONE FINANCIAL CORP,10-K,2021-02-25,0000927628-21-000094,cof-pl
2021-03-31,927761,MYMETICS CORP,10-K,2021-03-31,0001654954-21-003626,mymx
2021-02-25,928022,Callon Petroleum Co,10-K,2021-02-25,0000928022-21-000021,cpe
2021-03-16,928054,FLOTEK INDUSTRIES INC/CN/,10-K,2021-03-16,0000928054-21-000044,ftk
2021-03-31,928340,Consolidated Water Co. Ltd.,10-K,2021-03-31,0001558370-21-003844,cwco
2021-03-01,928576,MIDAMERICAN ENERGY CO,10-K,2021-03-01,0001081316-21-000011,
2021-03-05,928658,"COVENANT LOGISTICS GROUP, INC.",10-K,2021-03-05,0001437749-21-005174,cvlg
2021-03-26,928953,PILLARSTONE CAPITAL REIT,10-K,2021-03-26,0000928953-21-000007,prlep
2021-03-01,929008,WESCO INTERNATIONAL INC,10-K,2021-03-01,0000929008-21-000006,wcc-pa
2021-03-18,929545,"CONDOR HOSPITALITY TRUST, INC.",10-K,2021-03-18,0000929545-21-000008,cdor
2021-02-26,930236,REDWOOD TRUST INC,10-K,2021-02-26,0000930236-21-000007,rwt
2021-02-26,930420,KFORCE INC,10-K,2021-02-26,0000930420-21-000051,kfrc
2021-02-16,931015,Polaris Inc.,10-K,2021-02-16,0001628280-21-002278,pii
2021-02-23,931148,GRAFTECH INTERNATIONAL LTD,10-K,2021-02-23,0000931148-21-000035,eaf
2021-02-18,931182,ERP OPERATING LTD PARTNERSHIP,10-K,2021-02-18,0001564590-21-006679,
2021-02-17,931584,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,10-K,2021-02-17,0001564590-21-006425,usap
2021-03-30,931755,AEI INCOME & GROWTH FUND XXI LTD PARTNERSHIP,10-K,2021-03-30,0000894245-21-000017,
2021-02-17,932696,INSIGHT ENTERPRISES INC,10-K,2021-02-17,0001564590-21-006117,nsit
2021-02-19,9326,BALCHEM CORP,10-K,2021-02-19,0001628280-21-002578,bcpc
2021-03-12,932781,FIRST COMMUNITY CORP /SC/,10-K,2021-03-12,0001552781-21-000119,fcco
2021-03-01,933036,RENT A CENTER INC DE,10-K,2021-03-01,0000933036-21-000049,rcii
2021-02-23,933136,Mr. Cooper Group Inc.,10-K,2021-02-23,0000933136-21-000005,coop
2021-03-22,93314,VOLITIONRX LTD,10-K,2021-03-22,0001078782-21-000262,vnrx
2021-03-11,933738,ENGLOBAL CORP,10-K,2021-03-11,0001654954-21-002654,eng
2021-02-24,93389,"STANDARD MOTOR PRODUCTS, INC.",10-K,2021-02-24,0001140361-21-005993,smp
2021-03-09,933972,"POWERVERDE, INC.",10-K,2021-03-09,0001575705-21-000115,pwvi
2021-02-25,93410,CHEVRON CORP,10-K,2021-02-25,0000093410-21-000009,cvx
2021-03-31,934543,AMERICAN CHURCH MORTGAGE CO,10-K,2021-03-31,0000934543-21-000009,acmc
2021-03-29,934549,ACACIA RESEARCH CORP,10-K,2021-03-29,0001683168-21-001082,actg
2021-03-01,934612,"BURLINGTON NORTHERN SANTA FE, LLC",10-K,2021-03-01,0000934612-21-000005,
2021-03-11,9346,Protective Insurance Corp,10-K,2021-03-11,0000009346-21-000024,ptvcb
2021-03-30,934796,NETWORK CN INC,10-K,2021-03-30,0001214659-21-003568,nwcn
2021-02-25,935036,"ACI WORLDWIDE, INC.",10-K,2021-02-25,0000935036-21-000014,aciw
2021-02-23,935494,NATIONAL INSTRUMENTS CORP,10-K,2021-02-23,0000935494-21-000015,nati
2021-02-18,93556,"STANLEY BLACK & DECKER, INC.",10-K,2021-02-18,0000093556-21-000008,bkdkp
2021-03-16,935703,"DOLLAR TREE, INC.",10-K,2021-03-16,0000935703-21-000014,dltr
2021-02-19,936340,DTE ENERGY CO,10-K,2021-02-19,0000936340-21-000112,dtb
2021-01-28,936468,LOCKHEED MARTIN CORP,10-K,2021-01-28,0000936468-21-000013,lmt
2021-02-16,937098,"TRINET GROUP, INC.",10-K,2021-02-16,0000937098-21-000027,tnet
2021-02-19,93751,STATE STREET CORP,10-K,2021-02-19,0000093751-21-000476,stt-pd
2021-02-23,937556,MASIMO CORP,10-K,2021-02-23,0000937556-21-000033,masi
2021-03-09,937834,METROPOLITAN LIFE INSURANCE CO,10-K,2021-03-09,0000937834-21-000005,
2021-02-17,9389,BALL Corp,10-K,2021-02-17,0001558370-21-001121,bll
2021-02-11,939767,"EXELIXIS, INC.",10-K,2021-02-11,0001628280-21-001852,exel
2021-02-26,94049,STEPAN CO,10-K,2021-02-26,0001564590-21-009289,scl
2021-02-26,940942,"Hub Group, Inc.",10-K,2021-02-26,0001564590-21-009409,hubg
2021-02-09,941713,HIGHWOODS REALTY LTD PARTNERSHIP,10-K,2021-02-09,0000921082-21-000003,
2021-03-31,942126,TAITRON COMPONENTS INC,10-K,2021-03-31,0001185185-21-000441,tait
2021-03-11,943034,IMAGE SENSING SYSTEMS INC,10-K,2021-03-11,0000897101-21-000169,isns
2021-03-30,943184,"Ever-Glory International Group, Inc.",10-K,2021-03-30,0001213900-21-018685,evk
2021-03-01,94344,STEWART INFORMATION SERVICES CORP,10-K,2021-03-01,0000094344-21-000009,stc
2021-02-19,943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,10-K,2021-02-19,0001628280-21-002557,wab
2021-03-12,943861,GOODRICH PETROLEUM CORP,10-K,2021-03-12,0001437749-21-005932,gdp
2021-03-23,944075,"SOCKET MOBILE, INC.",10-K,2021-03-23,0000944075-21-000026,sckt
2021-03-25,944130,"MINISTRY PARTNERS INVESTMENT COMPANY, LLC",10-K,2021-03-25,0000944130-21-000037,
2021-02-26,944148,"CBIZ, Inc.",10-K,2021-02-26,0001628280-21-003443,cbz
2021-02-23,944314,"LIFE STORAGE, INC.",10-K,2021-02-23,0001564590-21-007648,lsi
2021-02-24,944695,"HANOVER INSURANCE GROUP, INC.",10-K,2021-02-24,0001564590-21-007746,thg
2021-03-15,944745,"CIVISTA BANCSHARES, INC.",10-K,2021-03-15,0001564590-21-013168,civb
2021-02-18,944809,"OPKO HEALTH, INC.",10-K,2021-02-18,0000944809-21-000015,opk
2021-03-18,945114,SYSTEMAX INC,10-K,2021-03-18,0000945114-21-000010,syx
2021-03-01,945394,Service Properties Trust,10-K,2021-03-01,0000945394-21-000011,svc
2021-03-02,945617,"American Cannabis Company, Inc.",10-K,2021-03-02,0001721868-21-000125,ammj
2021-03-05,945764,DENBURY INC,10-K,2021-03-05,0000945764-21-000022,dnrww
2021-02-25,945841,POOL CORP,10-K,2021-02-25,0000945841-21-000022,pool
2021-03-16,945983,"Wayside Technology Group, Inc.",10-K,2021-03-16,0001558370-21-003044,wstg
2021-03-11,946155,TIAA REAL ESTATE ACCOUNT,10-K,2021-03-11,0001628280-21-004496,
2021-03-10,946454,"BALLANTYNE STRONG, INC.",10-K,2021-03-10,0001493152-21-005768,btn
2021-03-29,946486,WINDTREE THERAPEUTICS INC /DE/,10-K,2021-03-29,0001437749-21-007493,wintw
2021-03-31,946563,RETRACTABLE TECHNOLOGIES INC,10-K,2021-03-31,0001104659-21-044616,rvp
2021-03-31,946644,AIM ImmunoTech Inc.,10-K,2021-03-31,0001493152-21-007259,aim
2021-03-12,946647,PREMIER FINANCIAL CORP,10-K,2021-03-12,0001564590-21-012879,pfc
2021-02-23,946673,BANNER CORP,10-K,2021-02-23,0000946673-21-000003,banr
2021-02-24,9466,BALTIMORE GAS & ELECTRIC CO,10-K,2021-02-24,0001109357-21-000022,
2021-02-26,947484,ARCH CAPITAL GROUP LTD.,10-K,2021-02-26,0000947484-21-000028,acgln
2021-03-12,947559,FIRST BANCSHARES INC /MS/,10-K,2021-03-12,0001104659-21-035539,fbms
2021-03-30,948320,"LifeMD, Inc.",10-K,2021-03-30,0001493152-21-007194,lfmd
2021-01-27,94845,LEVI STRAUSS & CO,10-K,2021-01-27,0000094845-21-000009,levi
2021-03-08,948708,"SMITH MICRO SOFTWARE, INC.",10-K,2021-03-08,0001564590-21-011475,smsi
2021-02-10,949039,"DIAMOND OFFSHORE DRILLING, INC.",10-K,2021-02-10,0001564590-21-005225,
2021-03-04,949157,CENTURY ALUMINUM CO,10-K,2021-03-04,0000949157-21-000042,cenx
2021-03-11,949858,"ACHIEVE LIFE SCIENCES, INC.",10-K,2021-03-11,0001564590-21-012523,achv
2021-02-17,949870,BOSTON BEER CO INC,10-K,2021-02-17,0001564590-21-006397,sam
2021-03-29,949961,INCOME OPPORTUNITY REALTY INVESTORS INC /TX/,10-K,2021-03-29,0001387131-21-003965,ior
2021-02-17,95029,STURM RUGER & CO INC,10-K,2021-02-17,0001174947-21-000168,rgr
2021-03-05,95552,SUPERIOR INDUSTRIES INTERNATIONAL INC,10-K,2021-03-05,0001564590-21-011252,sup
2021-03-03,95574,"SUPERIOR GROUP OF COMPANIES, INC.",10-K,2021-03-03,0001437749-21-004782,sgc
2021-03-09,95953,SYNALLOY CORP,10-K,2021-03-09,0000095953-21-000032,synl
2021-01-29,96223,Jefferies Financial Group Inc.,10-K,2021-01-29,0000096223-21-000009,jef
2021-02-16,96271,TAMPA ELECTRIC CO,10-K,2021-02-16,0001564590-21-005866,
2021-01-29,9631,BANK OF NOVA SCOTIA,10-K,2021-01-29,0001140361-21-002628,bns
2021-03-03,96869,TEJON RANCH CO,10-K,2021-03-03,0000096869-21-000005,trc
2021-02-25,96943,TELEFLEX INC,10-K,2021-02-25,0000096943-21-000013,tfx
2021-02-25,97134,TENNANT CO,10-K,2021-02-25,0001437749-21-004045,tnc
2021-02-22,97210,"TERADYNE, INC",10-K,2021-02-22,0001193125-21-050735,ter
2021-02-12,97216,TEREX CORP,10-K,2021-02-12,0000097216-21-000030,tex
2021-02-05,97476,TEXAS INSTRUMENTS INC,10-K,2021-02-05,0000097476-21-000006,txn
2021-02-25,97745,THERMO FISHER SCIENTIFIC INC.,10-K,2021-02-25,0000097745-21-000011,tmo
2021-03-04,98222,TIDEWATER INC,10-K,2021-03-04,0001437749-21-005037,tdgmw
2021-02-16,98362,TIMKEN CO,10-K,2021-02-16,0000098362-21-000039,tkr
2021-03-01,98677,TOOTSIE ROLL INDUSTRIES INC,10-K,2021-03-01,0001558370-21-002125,trolb
2021-02-24,99250,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",10-K,2021-02-24,0000099250-21-000003,
2021-02-24,99780,TRINITY INDUSTRIES INC,10-K,2021-02-24,0000099780-21-000012,trn
2021-02-22,9984,BARNES GROUP INC,10-K,2021-02-22,0000009984-21-000063,b
2021-06-22,1000045,NICHOLAS FINANCIAL INC,10-K,2021-06-22,0001564590-21-033737,nick
2021-04-15,1001601,"MGT CAPITAL INVESTMENTS, INC.",10-K,2021-04-15,0001493152-21-008913,mgti
2021-06-21,1002047,"NetApp, Inc.",10-K,2021-06-21,0001564590-21-033645,ntap
2021-05-21,1002135,WESTELL TECHNOLOGIES INC,10-K,2021-05-21,0001002135-21-000011,wstl
2021-05-26,1005229,COLUMBUS MCKINNON CORP,10-K,2021-05-26,0001005229-21-000155,cmco
2021-04-14,100591,ARGAN INC,10-K,2021-04-14,0001558370-21-004282,agx
2021-04-22,1008586,STREAMLINE HEALTH SOLUTIONS INC.,10-K,2021-04-22,0001493152-21-009467,strm
2021-06-14,1009759,Capstone Green Energy Corp,10-K,2021-06-14,0001558370-21-008246,cgrn
2021-04-19,1011662,GLOBAL DIGITAL SOLUTIONS INC,10-K,2021-04-19,0001520138-21-000206,gdsi
2021-06-29,1015383,"AMMO, INC.",10-K,2021-06-29,0001493152-21-015547,powwp
2021-06-29,1016178,CARVER BANCORP INC,10-K,2021-06-29,0001016178-21-000011,carv
2021-04-14,1017110,GENETHERA INC,10-K,2021-04-14,0001199835-21-000184,gthr
2021-04-07,1017480,HIBBETT SPORTS INC,10-K,2021-04-07,0001017480-21-000077,hibb
2021-04-15,1019671,SEACHANGE INTERNATIONAL INC,10-K,2021-04-15,0001564590-21-018886,seac
2021-05-28,102037,UNIVERSAL CORP /VA/,10-K,2021-05-28,0000102037-21-000012,uvv
2021-05-20,1021162,TRIUMPH GROUP INC,10-K,2021-05-20,0001564590-21-029065,tgi
2021-04-02,1021270,"BBQ HOLDINGS, INC.",10-K,2021-04-02,0001558370-21-003944,bbq
2021-05-21,1022408,EPLUS INC,10-K,2021-05-21,0001022408-21-000014,plus
2021-05-17,1023731,8X8 INC /DE/,10-K,2021-05-17,0001023731-21-000091,eght
2021-04-15,1023994,"SG BLOCKS, INC.",10-K,2021-04-15,0001213900-21-021736,sgbx
2021-04-06,1024095,"Carnegie Development, Inc",10-K,2021-04-06,0001477932-21-002046,cdjm
2021-05-12,1032975,LOGITECH INTERNATIONAL S.A.,10-K,2021-05-12,0001032975-21-000017,logi
2021-05-27,103379,V F CORP,10-K,2021-05-27,0000103379-21-000006,vfc
2021-04-13,1036188,QAD INC,10-K,2021-04-13,0001437749-21-008761,qadb
2021-04-15,1036848,AEROCENTURY CORP,10-K,2021-04-15,0001654954-21-004244,acy
2021-05-20,1037038,RALPH LAUREN CORP,10-K,2021-05-20,0001037038-21-000022,rl
2021-05-25,1040130,PETMED EXPRESS INC,10-K,2021-05-25,0001437749-21-013213,pets
2021-06-21,1041368,RIVERVIEW BANCORP INC,10-K,2021-06-21,0000939057-21-000189,rvsb
2021-04-16,1042187,Yunhong CTI Ltd.,10-K,2021-04-16,0001437749-21-009071,ctib
2021-04-15,1049011,KID CASTLE EDUCATIONAL CORP,10-K,2021-04-15,0001760319-21-000042,kdce
2021-04-20,1050825,STEELCASE INC,10-K,2021-04-20,0001050825-21-000131,scs
2021-06-14,1053369,ELITE PHARMACEUTICALS INC /NV/,10-K,2021-06-14,0001213900-21-032329,eltp
2021-04-01,1054102,"INTERPACE BIOSCIENCES, INC.",10-K,2021-04-01,0001493152-21-007629,idggw
2021-04-21,1058330,"Rogue One, Inc.",10-K,2021-04-21,0001721868-21-000244,fpfi
2021-04-14,1064722,GIVEMEPOWER CORP,10-K,2021-04-14,0001760319-21-000039,gmpw
2021-04-15,1066923,Future FinTech Group Inc.,10-K,2021-04-15,0001213900-21-021762,ftft
2021-05-06,1067873,AS-IP TECH INC,10-K,2021-05-06,0001393905-21-000232,iptk
2021-06-29,1074871,"Modular Medical, Inc.",10-K,2021-06-29,0001019056-21-000387,modd
2021-04-16,1077688,HOOKER FURNITURE CORP,10-K,2021-04-16,0001185185-21-000547,hoft
2021-05-20,1078075,NETSCOUT SYSTEMS INC,10-K,2021-05-20,0001628280-21-010740,ntct
2021-04-14,1078799,"Marijuana Co of America, Inc.",10-K,2021-04-14,0001079973-21-000276,mcoa
2021-04-12,1080319,"Elys Game Technology, Corp.",10-K,2021-04-12,0001017386-21-000091,nwgiw
2021-04-14,1080448,PATRIOT GOLD CORP,10-K,2021-04-14,0001683168-21-001392,pgol
2021-05-25,1081188,GOLD ENTERTAINMENT GROUP INC,10-K,2021-05-25,0001081188-21-000002,gegp
2021-04-14,1081938,"CANNAPHARMARX, INC.",10-K,2021-04-14,0001683168-21-001389,cpmd
2021-04-23,1083220,"XCel Brands, Inc.",10-K,2021-04-23,0001558370-21-004669,xelb
2021-04-30,1083490,SUNRISE REAL ESTATE GROUP INC,10-K,2021-04-30,0001104659-21-058970,srre
2021-06-02,108385,WORLD ACCEPTANCE CORP,10-K,2021-06-02,0000108385-21-000054,wrld
2021-06-17,1084384,PARETEUM Corp,10-K,2021-06-17,0001628280-21-012457,teum
2021-04-14,1084475,"Video River Networks, Inc.",10-K,2021-04-14,0001760319-21-000037,nihk
2021-04-14,1084551,Community Redevelopment Inc.,10-K,2021-04-14,0001683168-21-001378,cwnr
2021-04-15,1085277,"SKINVISIBLE, INC.",10-K,2021-04-15,0001663577-21-000186,skvi
2021-05-17,1089297,NOVAGANT CORP,10-K,2021-05-17,0001096906-21-001168,nvgt
2021-05-17,1089297,NOVAGANT CORP,10-K,2021-05-17,0001096906-21-001172,nvgt
2021-05-17,1089297,NOVAGANT CORP,10-K,2021-05-17,0001096906-21-001180,nvgt
2021-05-17,1089297,NOVAGANT CORP,10-K,2021-05-17,0001096906-21-001182,nvgt
2021-05-17,1089297,NOVAGANT CORP,10-K,2021-05-17,0001096906-21-001184,nvgt
2021-04-07,1089815,"U.S. NeuroSurgical Holdings, Inc.",10-K,2021-04-07,0001140361-21-011976,usnu
2021-06-17,1092796,"SMITH & WESSON BRANDS, INC.",10-K,2021-06-17,0001564590-21-033352,swbi
2021-05-14,1093691,PLUG POWER INC,10-K,2021-05-14,0001558370-21-007147,plug
2021-04-13,1096275,"Worksport, Ltd",10-K,2021-04-13,0001493152-21-008647,wksp
2021-04-16,109657,"GT Biopharma, Inc.",10-K,2021-04-16,0001654954-21-004295,gtbp
2021-04-16,1096950,"ADVANCED CONTAINER TECHNOLOGIES, INC.",10-K,2021-04-16,0001721868-21-000228,actx
2021-04-15,1099132,MANHATTAN SCIENTIFICS INC,10-K,2021-04-15,0001477932-21-002379,mhtx
2021-04-12,1106213,SEAFARER EXPLORATION CORP,10-K,2021-04-12,0001199835-21-000180,sfrx
2021-04-12,1109116,ENTRAVISION COMMUNICATIONS CORP,10-K,2021-04-12,0001564590-21-018394,evc
2021-04-09,1113313,ARVANA INC,10-K,2021-04-09,0001607062-21-000080,avni
2021-04-15,1113809,BUILD-A-BEAR WORKSHOP INC,10-K,2021-04-15,0001437749-21-009026,bbw
2021-04-13,1117171,"CBAK Energy Technology, Inc.",10-K,2021-04-13,0001213900-21-021294,cbat
2021-04-13,1119897,PCT LTD,10-K,2021-04-13,0001554795-21-000130,pctl
2021-04-15,1122742,"FEARLESS FILMS, INC.",10-K,2021-04-15,0001096906-21-000774,ferl
2021-06-04,1126741,GSI TECHNOLOGY INC,10-K,2021-06-04,0001558370-21-008016,gsit
2021-04-02,1132105,"SPORTSMAN'S WAREHOUSE HOLDINGS, INC.",10-K,2021-04-02,0001558370-21-003940,spwh
2021-04-05,1134765,"Charlie's Holdings, Inc.",10-K,2021-04-05,0001654954-21-003838,chucd
2021-04-15,1138608,XLR MEDICAL CORP.,10-K,2021-04-15,0001477932-21-002407,xlrm
2021-04-07,1138724,"Global Arena Holding, Inc.",10-K,2021-04-07,0001014897-21-000009,gahc
2021-06-29,1142790,"TAURIGA SCIENCES, INC.",10-K,2021-06-29,0001493152-21-015598,taug
2021-04-15,1144169,"ECO INNOVATION GROUP, INC.",10-K,2021-04-15,0001079973-21-000285,ecox
2021-04-13,1144546,"FICAAR, INC",10-K,2021-04-13,0001683168-21-001336,fcaa
2021-04-01,1156041,HOUSTON AMERICAN ENERGY CORP,10-K,2021-04-01,0001493152-21-007599,husa
2021-04-06,1160798,"C2E ENERGY, INC.",10-K,2021-04-06,0001213900-21-020286,oogi
2021-04-15,1161582,"GROWLIFE, INC.",10-K,2021-04-15,0001654954-21-004248,phot
2021-04-05,1162283,MORGAN GROUP HOLDING CO,10-K,2021-04-05,0001140361-21-011666,mghl
2021-04-08,1163389,NEW PEOPLES BANKSHARES INC,10-K,2021-04-08,0001721868-21-000204,nwpp
2021-04-14,1163612,PACIFIC VEGAS GLOBAL STRATEGIES INC,10-K,2021-04-14,0001104659-21-050181,pveg
2021-05-27,1164256,"DAYBREAK OIL & GAS, INC.",10-K,2021-05-27,0001515971-21-000051,dbrm
2021-05-05,1165639,EARTH LIFE SCIENCES INC,10-K,2021-05-05,0001199835-21-000260,clts
2021-04-19,1168081,Desert Hawk Gold Corp.,10-K,2021-04-19,0001213900-21-022129,
2021-05-13,1169561,COMMVAULT SYSTEMS INC,10-K,2021-05-13,0001169561-21-000018,cvlt
2021-04-20,1170010,CARMAX INC,10-K,2021-04-20,0001170010-21-000053,kmx
2021-06-29,1171838,"Sundance Strategies, Inc.",10-K,2021-06-29,0001493152-21-015565,sund
2021-05-03,1172178,LIBERTY STAR URANIUM & METALS CORP.,10-K,2021-05-03,0001493152-21-010343,lbsr
2021-04-01,1172706,"UNIROYAL GLOBAL ENGINEERED PRODUCTS, INC.",10-K,2021-04-01,0001214659-21-003817,unir
2021-06-30,1174891,"CalEthos, Inc.",10-K,2021-06-30,0001493152-21-015690,buuz
2021-06-29,1182737,DAKOTA TERRITORY RESOURCE CORP,10-K,2021-06-29,0001078782-21-000608,dtrcd
2021-04-21,1191334,CHUN CAN CAPITAL GROUP,10-K,2021-04-21,0001191334-21-000005,cncn
2021-04-20,1205181,"Grapefruit USA, Inc",10-K,2021-04-20,0001493152-21-009200,gpft
2021-06-29,1236424,NISSAN MASTER OWNER TRUST RECEIVABLES,10-K,2021-06-29,0001193125-21-203290,
2021-04-19,1253347,COMMONWEALTH INCOME & GROWTH FUND V,10-K,2021-04-19,0001654954-21-004298,
2021-06-15,12659,H&R BLOCK INC,10-K,2021-06-15,0001838862-21-000028,hrb
2021-06-28,1267425,BF Garden Tax Credit Fund V L.P.,10-K,2021-06-28,0001104659-21-086267,
2021-04-30,1274032,"Simply, Inc.",10-K,2021-04-30,0001564590-21-022561,simp
2021-04-15,1276531,"SCIENTIFIC ENERGY, INC",10-K,2021-04-15,0001276531-21-000003,scgy
2021-05-20,1278752,APOLLO INVESTMENT CORP,10-K,2021-05-20,0001278752-21-000017,ainv
2021-04-15,1282224,"Dolphin Entertainment, Inc.",10-K,2021-04-15,0001553350-21-000296,dlpn
2021-04-15,1284450,"China Carbon Graphite Group, Inc.",10-K,2021-04-15,0001213900-21-021756,chgi
2021-05-21,1284454,ENVIRONMENTAL CONTROL CORP.,10-K,2021-05-21,0001477932-21-003467,evcc
2021-04-13,1285543,StrikeForce Technologies Inc.,10-K,2021-04-13,0001477932-21-002231,sfor
2021-05-26,1289308,EnerSys,10-K,2021-05-26,0001289308-21-000027,ens
2021-04-06,1290658,"IIOT-OXYS, Inc.",10-K,2021-04-06,0001683168-21-001249,itox
2021-05-07,1295947,Prestige Consumer Healthcare Inc.,10-K,2021-05-07,0001295947-21-000021,pbh
2021-04-26,1295961,QUANTUM ENERGY INC.,10-K,2021-04-26,0001437749-21-009779,qegy
2021-06-15,1295961,QUANTUM ENERGY INC.,10-K,2021-06-15,0001437749-21-014770,qegy
2021-04-15,1300524,AMERICAN INTERNATIONAL HOLDINGS CORP.,10-K,2021-04-15,0001493152-21-008879,amih
2021-04-15,1300938,"ABCO Energy, Inc.",10-K,2021-04-15,0001185185-21-000536,abce
2021-05-06,1301838,"Premier Product Group, Inc.",10-K,2021-05-06,0001477932-21-002900,pmpg
2021-05-21,1302215,"HOULIHAN LOKEY, INC.",10-K,2021-05-21,0001302215-21-000027,hli
2021-05-12,1304280,Novelis Inc.,10-K,2021-05-12,0001304280-21-000025,
2021-06-15,1304492,Anterix Inc.,10-K,2021-06-15,0001304492-21-000018,atex
2021-04-16,1308027,Vystar Corp,10-K,2021-04-16,0001493152-21-008955,vyst
2021-04-15,1309251,"FOUNTAIN HEALTHY AGING, INC.",10-K,2021-04-15,0001213900-21-021652,fhai
2021-04-15,1310527,"QSAM Biosciences, Inc.",10-K,2021-04-15,0001493152-21-008885,qsam
2021-04-13,1310630,China Foods Holdings Ltd.,10-K,2021-04-13,0001493152-21-008621,cfoo
2021-04-15,1317839,Umatrin Holding Ltd,10-K,2021-04-15,0001477932-21-002347,umhl
2021-04-15,1318268,Madison Technologies Inc.,10-K,2021-04-15,0001493152-21-008799,mdex
2021-04-01,1318482,KIDOZ INC.,10-K,2021-04-01,0001318482-21-000005,kdozf
